group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
By Month,2021,11,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,15
By Month,2021,11,10,Idaho,Total - All Places of Death,18-29 years,5,0,0,0,5,23
By Month,2021,11,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5,5,45
By Month,2021,11,10,Idaho,Total - All Places of Death,40-49 years,17,0,5,5,18,81
By Month,2021,11,10,Idaho,Total - All Places of Death,50-64 years,78,0,61,50,89,280
By Month,2021,11,10,Idaho,Total - All Places of Death,65-74 years,93,0,70,62,101,381
By Month,2021,11,10,Idaho,Total - All Places of Death,75-84 years,72,0,66,50,88,440
By Month,2021,11,10,Idaho,Total - All Places of Death,85 years and over,57,0,36,24,69,447
By Month,2021,12,10,Idaho,Total - All Places of Death,All Ages,220,5,191,132,282,1639
By Month,2021,12,10,Idaho,Total - All Places of Death,0-17 years,0,0,5,0,5,21
By Month,2021,12,10,Idaho,Total - All Places of Death,18-29 years,5,0,5,0,5,31
By Month,2021,12,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5,5,34
By Month,2021,12,10,Idaho,Total - All Places of Death,40-49 years,12,0,11,5,14,57
By Month,2021,12,10,Idaho,Total - All Places of Death,50-64 years,41,5,28,22,48,236
By Month,2021,12,10,Idaho,Total - All Places of Death,65-74 years,58,0,54,40,72,342
By Month,2021,12,10,Idaho,Total - All Places of Death,75-84 years,64,0,58,39,83,415
By Month,2021,12,10,Idaho,Total - All Places of Death,85 years and over,41,5,35,20,58,503
By Month,2022,1,10,Idaho,Total - All Places of Death,All Ages,273,5,201,145,330,1714
By Month,2022,1,10,Idaho,Total - All Places of Death,0-17 years,5,0,5,5,5,5
By Month,2022,1,10,Idaho,Total - All Places of Death,18-29 years,5,0,0,0,5,24
By Month,2022,1,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5,5,42
By Month,2022,1,10,Idaho,Total - All Places of Death,40-49 years,15,0,5,5,16,65
By Month,2022,1,10,Idaho,Total - All Places of Death,50-64 years,50,0,31,25,56,254
By Month,2022,1,10,Idaho,Total - All Places of Death,65-74 years,67,0,47,42,72,359
By Month,2022,1,10,Idaho,Total - All Places of Death,75-84 years,67,5,55,33,90,458
By Month,2022,1,10,Idaho,Total - All Places of Death,85 years and over,67,0,52,32,87,504
By Month,2022,2,10,Idaho,Total - All Places of Death,All Ages,299,5,208,154,356,1475
By Month,2022,2,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2022,2,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,17
By Month,2022,2,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0,5,27
By Month,2022,2,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5,5,38
By Month,2022,2,10,Idaho,Total - All Places of Death,50-64 years,43,0,33,24,52,224
By Month,2022,2,10,Idaho,Total - All Places of Death,65-74 years,63,5,48,40,72,307
By Month,2022,2,10,Idaho,Total - All Places of Death,75-84 years,103,5,77,57,125,452
By Month,2022,2,10,Idaho,Total - All Places of Death,85 years and over,85,5,45,30,100,401
By Month,2022,3,10,Idaho,Total - All Places of Death,All Ages,78,5,87,38,136,1385
By Month,2022,3,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,14
By Month,2022,3,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0,5,14
By Month,2022,3,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0,5,43
By Month,2022,3,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0,0,46
By Month,2022,3,10,Idaho,Total - All Places of Death,50-64 years,15,5,14,5,21,194
By Month,2022,3,10,Idaho,Total - All Places of Death,65-74 years,17,5,17,5,30,290
By Month,2022,3,10,Idaho,Total - All Places of Death,75-84 years,22,5,28,13,41,373
By Month,2022,3,10,Idaho,Total - All Places of Death,85 years and over,22,5,26,10,40,411
By Month,2022,4,10,Idaho,Total - All Places of Death,All Ages,20,5,59,5,74,1291
By Month,2022,4,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,11
By Month,2022,4,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,23
By Month,2022,4,10,Idaho,Total - All Places of Death,30-39 years,0,5,0,0,5,32
By Month,2022,4,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0,0,46
By Month,2022,4,10,Idaho,Total - All Places of Death,50-64 years,5,0,11,5,12,199
By Month,2022,4,10,Idaho,Total - All Places of Death,65-74 years,5,0,13,5,15,252
By Month,2022,4,10,Idaho,Total - All Places of Death,75-84 years,5,5,19,5,24,369
By Month,2022,4,10,Idaho,Total - All Places of Death,85 years and over,5,5,16,5,22,359
By Month,2022,5,10,Idaho,Total - All Places of Death,All Ages,12,5,42,5,54,1244
By Month,2022,5,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,14
By Month,2022,5,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0,5,19
By Month,2022,5,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0,5,33
By Month,2022,5,10,Idaho,Total - All Places of Death,40-49 years,5,0,0,0,5,54
By Month,2022,5,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,0,5,181
By Month,2022,5,10,Idaho,Total - All Places of Death,65-74 years,5,5,5,5,5,256
By Month,2022,5,10,Idaho,Total - All Places of Death,75-84 years,5,0,11,0,15,329
By Month,2022,5,10,Idaho,Total - All Places of Death,85 years and over,5,5,18,5,20,358
By Month,2022,6,10,Idaho,Total - All Places of Death,All Ages,51,5,57,18,91,1422
By Month,2022,6,10,Idaho,Total - All Places of Death,0-17 years,5,0,0,0,5,19
By Month,2022,6,10,Idaho,Total - All Places of Death,18-29 years,5,0,5,5,5,46
By Month,2022,6,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5,5,41
By Month,2022,6,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,0,5,46
By Month,2022,6,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,11,200
By Month,2022,6,10,Idaho,Total - All Places of Death,65-74 years,5,5,5,5,13,283
By Month,2022,6,10,Idaho,Total - All Places of Death,75-84 years,10,0,18,5,23,389
By Month,2022,6,10,Idaho,Total - All Places of Death,85 years and over,21,0,19,5,36,398
By Month,2022,7,10,Idaho,Total - All Places of Death,All Ages,73,5,63,24,113,1466
By Month,2022,7,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,19
By Month,2022,7,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,31
By Month,2022,7,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0,0,34
By Month,2022,7,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5,5,52
By Month,2022,7,10,Idaho,Total - All Places of Death,50-64 years,15,0,5,5,21,204
By Month,2022,7,10,Idaho,Total - All Places of Death,65-74 years,11,0,5,5,15,301
By Month,2022,7,10,Idaho,Total - All Places of Death,75-84 years,18,0,25,5,35,376
By Month,2022,7,10,Idaho,Total - All Places of Death,85 years and over,28,5,18,5,39,449
By Month,2022,8,10,Idaho,Total - All Places of Death,All Ages,77,5,76,32,121,1406
By Month,2022,8,10,Idaho,Total - All Places of Death,0-17 years,5,0,0,0,5,14
By Month,2022,8,10,Idaho,Total - All Places of Death,18-29 years,5,0,0,0,5,35
By Month,2022,8,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0,5,33
By Month,2022,8,10,Idaho,Total - All Places of Death,40-49 years,0,0,5,0,5,51
By Month,2022,8,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,10,178
By Month,2022,8,10,Idaho,Total - All Places of Death,65-74 years,14,0,17,5,27,303
By Month,2022,8,10,Idaho,Total - All Places of Death,75-84 years,29,0,27,16,40,371
By Month,2022,8,10,Idaho,Total - All Places of Death,85 years and over,25,5,23,5,39,421
By Month,2022,9,10,Idaho,Total - All Places of Death,All Ages,57,0,43,11,89,1299
By Month,2022,9,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,21
By Month,2022,9,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,22
By Month,2022,9,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0,0,28
By Month,2022,9,10,Idaho,Total - All Places of Death,40-49 years,5,0,0,0,5,48
By Month,2022,9,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,12,174
By Month,2022,9,10,Idaho,Total - All Places of Death,65-74 years,10,0,5,5,16,252
By Month,2022,9,10,Idaho,Total - All Places of Death,75-84 years,11,0,13,5,21,376
By Month,2022,9,10,Idaho,Total - All Places of Death,85 years and over,27,0,15,5,37,378
By Month,2022,10,10,Idaho,Total - All Places of Death,All Ages,42,5,63,12,94,1391
By Month,2022,10,10,Idaho,Total - All Places of Death,0-17 years,5,0,5,5,5,23
By Month,2022,10,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,23
By Month,2022,10,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0,5,29
By Month,2022,10,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,0,5,55
By Month,2022,10,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,5,184
By Month,2022,10,10,Idaho,Total - All Places of Death,65-74 years,12,0,16,5,24,281
By Month,2022,10,10,Idaho,Total - All Places of Death,75-84 years,11,5,15,5,26,374
By Month,2022,10,10,Idaho,Total - All Places of Death,85 years and over,13,0,21,5,29,422
By Month,2022,11,10,Idaho,Total - All Places of Death,All Ages,47,5,71,16,107,1435
By Month,2022,11,10,Idaho,Total - All Places of Death,0-17 years,0,0,5,0,5,14
By Month,2022,11,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0,5,35
By Month,2022,11,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0,5,34
By Month,2022,11,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,0,5,50
By Month,2022,11,10,Idaho,Total - All Places of Death,50-64 years,5,5,5,5,10,189
By Month,2022,11,10,Idaho,Total - All Places of Death,65-74 years,5,0,17,5,21,300
By Month,2022,11,10,Idaho,Total - All Places of Death,75-84 years,12,5,21,5,28,408
By Month,2022,11,10,Idaho,Total - All Places of Death,85 years and over,19,5,22,5,41,405
By Month,2022,12,10,Idaho,Total - All Places of Death,All Ages,53,41,90,19,164,1552
By Month,2022,12,10,Idaho,Total - All Places of Death,0-17 years,0,5,5,0,5,11
By Month,2022,12,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,22
By Month,2022,12,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0,5,32
By Month,2022,12,10,Idaho,Total - All Places of Death,40-49 years,5,5,5,0,5,51
By Month,2022,12,10,Idaho,Total - All Places of Death,50-64 years,5,5,11,5,21,213
By Month,2022,12,10,Idaho,Total - All Places of Death,65-74 years,5,5,16,5,27,300
By Month,2022,12,10,Idaho,Total - All Places of Death,75-84 years,15,16,26,5,52,446
By Month,2022,12,10,Idaho,Total - All Places of Death,85 years and over,21,5,31,5,54,477
By Month,2023,1,10,Idaho,Total - All Places of Death,All Ages,41,20,79,14,126,1446
By Month,2023,1,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,21
By Month,2023,1,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0,5,17
By Month,2023,1,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0,0,30
By Month,2023,1,10,Idaho,Total - All Places of Death,40-49 years,5,5,5,0,5,57
By Month,2023,1,10,Idaho,Total - All Places of Death,50-64 years,5,5,5,5,5,186
By Month,2023,1,10,Idaho,Total - All Places of Death,65-74 years,5,5,18,5,28,284
By Month,2023,1,10,Idaho,Total - All Places of Death,75-84 years,19,5,30,5,47,422
By Month,2023,1,10,Idaho,Total - All Places of Death,85 years and over,11,5,24,5,36,429
By Month,2023,2,10,Idaho,Total - All Places of Death,All Ages,27,5,58,15,73,1248
By Month,2023,2,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,2,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,26
By Month,2023,2,10,Idaho,Total - All Places of Death,30-39 years,5,0,0,0,5,36
By Month,2023,2,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5,5,43
By Month,2023,2,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,5,151
By Month,2023,2,10,Idaho,Total - All Places of Death,65-74 years,5,5,16,5,18,256
By Month,2023,2,10,Idaho,Total - All Places of Death,75-84 years,5,5,16,5,21,374
By Month,2023,2,10,Idaho,Total - All Places of Death,85 years and over,5,5,20,5,25,355
By Month,2023,3,10,Idaho,Total - All Places of Death,All Ages,53,5,74,24,104,1409
By Month,2023,3,10,Idaho,Total - All Places of Death,0-17 years,5,0,0,0,5,14
By Month,2023,3,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0,0,22
By Month,2023,3,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0,5,38
By Month,2023,3,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0,0,43
By Month,2023,3,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,0,5,186
By Month,2023,3,10,Idaho,Total - All Places of Death,65-74 years,12,0,19,5,26,284
By Month,2023,3,10,Idaho,Total - All Places of Death,75-84 years,18,5,19,5,29,406
By Month,2023,3,10,Idaho,Total - All Places of Death,85 years and over,21,0,28,10,39,416
By Month,2023,4,10,Idaho,Total - All Places of Death,All Ages,14,5,54,5,61,918
By Month,2023,4,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0,0,12
By Month,2023,4,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0,5,14
By Month,2023,4,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0,0,12
By Month,2023,4,10,Idaho,Total - All Places of Death,40-49 years,0,0,5,0,5,34
By Month,2023,4,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5,5,109
By Month,2023,4,10,Idaho,Total - All Places of Death,65-74 years,5,0,13,5,14,184
By Month,2023,4,10,Idaho,Total - All Places of Death,75-84 years,5,5,19,5,22,249
By Month,2023,4,10,Idaho,Total - All Places of Death,85 years and over,5,0,13,5,15,304
By Month,2020,1,5,Illinois,Total - All Places of Death,All Ages,0,51,678,0,729,9800
By Month,2020,1,5,Illinois,Total - All Places of Death,0-17 years,0,5,5,0,5,95
By Month,2020,1,5,Illinois,Total - All Places of Death,18-29 years,0,5,5,0,5,150
By Month,2020,1,5,Illinois,Total - All Places of Death,30-39 years,0,5,5,0,5,205
By Month,2020,1,5,Illinois,Total - All Places of Death,40-49 years,0,5,18,0,19,370
By Month,2020,1,5,Illinois,Total - All Places of Death,50-64 years,0,10,86,0,96,1554
By Month,2020,1,5,Illinois,Total - All Places of Death,65-74 years,0,5,134,0,139,1956
By Month,2020,1,5,Illinois,Total - All Places of Death,75-84 years,0,5,199,0,207,2259
By Month,2020,1,5,Illinois,Total - All Places of Death,85 years and over,0,21,229,0,250,3211
By Month,2020,2,5,Illinois,Total - All Places of Death,All Ages,0,55,601,0,656,9182
By Month,2020,2,5,Illinois,Total - All Places of Death,0-17 years,0,5,5,0,5,88
By Month,2020,2,5,Illinois,Total - All Places of Death,18-29 years,0,5,5,0,5,150
By Month,2020,2,5,Illinois,Total - All Places of Death,30-39 years,0,5,5,0,5,204
By Month,2020,2,5,Illinois,Total - All Places of Death,40-49 years,0,5,16,0,19,293
By Month,2020,2,5,Illinois,Total - All Places of Death,50-64 years,0,12,78,0,90,1510
By Month,2020,2,5,Illinois,Total - All Places of Death,65-74 years,0,5,101,0,110,1779
By Month,2020,2,5,Illinois,Total - All Places of Death,75-84 years,0,13,146,0,159,2189
By Month,2020,2,5,Illinois,Total - All Places of Death,85 years and over,0,14,247,0,261,2969
By Month,2020,3,5,Illinois,Total - All Places of Death,All Ages,193,87,886,113,1052,10101
By Month,2020,3,5,Illinois,Total - All Places of Death,0-17 years,5,0,5,5,5,106
By Month,2020,3,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5,5,159
By Month,2020,3,5,Illinois,Total - All Places of Death,30-39 years,5,5,5,0,17,225
By Month,2020,3,5,Illinois,Total - All Places of Death,40-49 years,10,5,27,5,32,356
By Month,2020,3,5,Illinois,Total - All Places of Death,50-64 years,43,19,144,20,186,1617
By Month,2020,3,5,Illinois,Total - All Places of Death,65-74 years,56,18,163,30,206,1935
By Month,2020,3,5,Illinois,Total - All Places of Death,75-84 years,45,26,252,32,291,2451
By Month,2020,3,5,Illinois,Total - All Places of Death,85 years and over,29,21,283,22,311,3252
By Month,2020,4,5,Illinois,Total - All Places of Death,All Ages,2448,17,1973,1270,3166,12417
By Month,2020,4,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0,5,79
By Month,2020,4,5,Illinois,Total - All Places of Death,18-29 years,15,0,5,5,19,236
By Month,2020,4,5,Illinois,Total - All Places of Death,30-39 years,38,0,27,21,44,282
By Month,2020,4,5,Illinois,Total - All Places of Death,40-49 years,86,0,51,44,93,445
By Month,2020,4,5,Illinois,Total - All Places of Death,50-64 years,392,5,305,218,480,1959
By Month,2020,4,5,Illinois,Total - All Places of Death,65-74 years,523,5,440,276,688,2467
By Month,2020,4,5,Illinois,Total - All Places of Death,75-84 years,667,5,535,346,859,2963
By Month,2020,4,5,Illinois,Total - All Places of Death,85 years and over,727,11,607,362,982,3986
By Month,2020,5,5,Illinois,Total - All Places of Death,All Ages,2822,5,1906,1378,3353,12243
By Month,2020,5,5,Illinois,Total - All Places of Death,0-17 years,5,0,5,5,5,102
By Month,2020,5,5,Illinois,Total - All Places of Death,18-29 years,5,0,11,5,14,240
By Month,2020,5,5,Illinois,Total - All Places of Death,30-39 years,46,5,24,18,53,321
By Month,2020,5,5,Illinois,Total - All Places of Death,40-49 years,103,0,50,42,111,504
By Month,2020,5,5,Illinois,Total - All Places of Death,50-64 years,460,5,332,239,554,2108
By Month,2020,5,5,Illinois,Total - All Places of Death,65-74 years,619,0,444,340,723,2346
By Month,2020,5,5,Illinois,Total - All Places of Death,75-84 years,678,0,476,343,811,2784
By Month,2020,5,5,Illinois,Total - All Places of Death,85 years and over,906,5,568,390,1085,3838
By Month,2020,6,5,Illinois,Total - All Places of Death,All Ages,1162,0,936,541,1557,9727
By Month,2020,6,5,Illinois,Total - All Places of Death,0-17 years,0,0,0,0,0,112
By Month,2020,6,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,0,5,233
By Month,2020,6,5,Illinois,Total - All Places of Death,30-39 years,19,0,13,5,23,258
By Month,2020,6,5,Illinois,Total - All Places of Death,40-49 years,42,0,34,15,61,439
By Month,2020,6,5,Illinois,Total - All Places of Death,50-64 years,200,0,144,95,249,1674
By Month,2020,6,5,Illinois,Total - All Places of Death,65-74 years,251,0,230,134,347,1896
By Month,2020,6,5,Illinois,Total - All Places of Death,75-84 years,280,0,258,144,394,2231
By Month,2020,6,5,Illinois,Total - All Places of Death,85 years and over,366,0,255,144,477,2884
By Month,2020,7,5,Illinois,Total - All Places of Death,All Ages,443,5,600,181,863,9322
By Month,2020,7,5,Illinois,Total - All Places of Death,0-17 years,0,0,0,0,0,118
By Month,2020,7,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5,5,232
By Month,2020,7,5,Illinois,Total - All Places of Death,30-39 years,5,0,11,5,17,253
By Month,2020,7,5,Illinois,Total - All Places of Death,40-49 years,21,0,19,5,35,385
By Month,2020,7,5,Illinois,Total - All Places of Death,50-64 years,79,0,106,30,155,1552
By Month,2020,7,5,Illinois,Total - All Places of Death,65-74 years,85,0,116,46,155,1855
By Month,2020,7,5,Illinois,Total - All Places of Death,75-84 years,105,5,177,51,232,2167
By Month,2020,7,5,Illinois,Total - All Places of Death,85 years and over,143,0,167,47,263,2760
By Month,2020,8,5,Illinois,Total - All Places of Death,All Ages,491,0,644,211,924,9501
By Month,2020,8,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0,5,98
By Month,2020,8,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5,5,201
By Month,2020,8,5,Illinois,Total - All Places of Death,30-39 years,5,0,10,5,15,248
By Month,2020,8,5,Illinois,Total - All Places of Death,40-49 years,19,0,21,5,32,413
By Month,2020,8,5,Illinois,Total - All Places of Death,50-64 years,56,0,95,25,126,1602
By Month,2020,8,5,Illinois,Total - All Places of Death,65-74 years,94,0,134,46,182,1827
By Month,2020,8,5,Illinois,Total - All Places of Death,75-84 years,131,0,195,62,264,2231
