,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
2569,By Month,2021,10,5,Minnesota,Total - All Places of Death,40-49 years,25,0,18,13.0,30,159
2570,By Month,2021,10,5,Minnesota,Total - All Places of Death,50-64 years,121,0,73,54.0,140,688
2571,By Month,2021,10,5,Minnesota,Total - All Places of Death,65-74 years,130,0,105,71.0,164,897
2572,By Month,2021,10,5,Minnesota,Total - All Places of Death,75-84 years,157,0,151,86.0,222,1157
2573,By Month,2021,10,5,Minnesota,Total - All Places of Death,85 years and over,142,0,143,64.0,221,1566
2574,By Month,2021,11,5,Minnesota,Total - All Places of Death,All Ages,879,5,658,432.0,1107,5079
2575,By Month,2021,11,5,Minnesota,Total - All Places of Death,0-17 years,0,5,5,0.0,5,48
2576,By Month,2021,11,5,Minnesota,Total - All Places of Death,18-29 years,5,0,5,0.0,5,71
2577,By Month,2021,11,5,Minnesota,Total - All Places of Death,30-39 years,17,0,13,5.0,21,129
2578,By Month,2021,11,5,Minnesota,Total - All Places of Death,40-49 years,34,0,19,14.0,39,168
2579,By Month,2021,11,5,Minnesota,Total - All Places of Death,50-64 years,181,0,128,100.0,209,789
2580,By Month,2021,11,5,Minnesota,Total - All Places of Death,65-74 years,187,0,143,107.0,223,949
2581,By Month,2021,11,5,Minnesota,Total - All Places of Death,75-84 years,220,0,163,107.0,276,1286
2582,By Month,2021,11,5,Minnesota,Total - All Places of Death,85 years and over,236,0,185,95.0,326,1639
2583,By Month,2021,12,5,Minnesota,Total - All Places of Death,All Ages,1141,5,779,542.0,1385,5547
2584,By Month,2021,12,5,Minnesota,Total - All Places of Death,0-17 years,0,5,5,0.0,5,54
2585,By Month,2021,12,5,Minnesota,Total - All Places of Death,18-29 years,11,5,5,5.0,12,72
2586,By Month,2021,12,5,Minnesota,Total - All Places of Death,30-39 years,39,0,16,15.0,40,144
2587,By Month,2021,12,5,Minnesota,Total - All Places of Death,40-49 years,55,5,37,29.0,64,199
2588,By Month,2021,12,5,Minnesota,Total - All Places of Death,50-64 years,280,5,164,138.0,307,926
2589,By Month,2021,12,5,Minnesota,Total - All Places of Death,65-74 years,271,5,180,130.0,322,1141
2590,By Month,2021,12,5,Minnesota,Total - All Places of Death,75-84 years,265,5,191,123.0,334,1350
2591,By Month,2021,12,5,Minnesota,Total - All Places of Death,85 years and over,220,5,186,105.0,302,1661
2592,By Month,2021,1,4,Mississippi,Total - All Places of Death,All Ages,1330,5,1004,762.0,1574,4475
2593,By Month,2021,1,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,39
2594,By Month,2021,1,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,87
2595,By Month,2021,1,4,Mississippi,Total - All Places of Death,30-39 years,14,0,12,5.0,18,115
2596,By Month,2021,1,4,Mississippi,Total - All Places of Death,40-49 years,33,0,25,18.0,40,199
2597,By Month,2021,1,4,Mississippi,Total - All Places of Death,50-64 years,216,5,167,129.0,254,787
2598,By Month,2021,1,4,Mississippi,Total - All Places of Death,65-74 years,369,0,281,215.0,435,1084
2599,By Month,2021,1,4,Mississippi,Total - All Places of Death,75-84 years,391,5,296,230.0,459,1156
2600,By Month,2021,1,4,Mississippi,Total - All Places of Death,85 years and over,300,0,216,157.0,359,1008
2601,By Month,2021,2,4,Mississippi,Total - All Places of Death,All Ages,585,5,491,313.0,765,3305
2602,By Month,2021,2,4,Mississippi,Total - All Places of Death,0-17 years,0,0,5,0.0,5,33
2603,By Month,2021,2,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,0.0,5,77
2604,By Month,2021,2,4,Mississippi,Total - All Places of Death,30-39 years,5,5,5,5.0,14,102
2605,By Month,2021,2,4,Mississippi,Total - All Places of Death,40-49 years,17,0,11,5.0,25,133
2606,By Month,2021,2,4,Mississippi,Total - All Places of Death,50-64 years,125,5,118,77.0,167,710
2607,By Month,2021,2,4,Mississippi,Total - All Places of Death,65-74 years,177,5,142,103.0,216,805
2608,By Month,2021,2,4,Mississippi,Total - All Places of Death,75-84 years,160,0,123,79.0,204,776
2609,By Month,2021,2,4,Mississippi,Total - All Places of Death,85 years and over,95,0,86,47.0,134,669
2610,By Month,2021,3,4,Mississippi,Total - All Places of Death,All Ages,281,5,310,153.0,439,3084
2611,By Month,2021,3,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,49
2612,By Month,2021,3,4,Mississippi,Total - All Places of Death,18-29 years,0,0,0,0.0,0,70
2613,By Month,2021,3,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5.0,5,95
2614,By Month,2021,3,4,Mississippi,Total - All Places of Death,40-49 years,16,0,13,5.0,20,146
2615,By Month,2021,3,4,Mississippi,Total - All Places of Death,50-64 years,47,5,66,31.0,83,622
2616,By Month,2021,3,4,Mississippi,Total - All Places of Death,65-74 years,89,0,92,53.0,128,722
2617,By Month,2021,3,4,Mississippi,Total - All Places of Death,75-84 years,73,0,80,34.0,119,727
2618,By Month,2021,3,4,Mississippi,Total - All Places of Death,85 years and over,50,0,54,23.0,81,653
2619,By Month,2021,4,4,Mississippi,Total - All Places of Death,All Ages,168,5,235,72.0,334,2847
2620,By Month,2021,4,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,42
2621,By Month,2021,4,4,Mississippi,Total - All Places of Death,18-29 years,0,0,5,0.0,5,70
2622,By Month,2021,4,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,0.0,5,86
2623,By Month,2021,4,4,Mississippi,Total - All Places of Death,40-49 years,5,0,5,5.0,12,153
2624,By Month,2021,4,4,Mississippi,Total - All Places of Death,50-64 years,34,5,46,16.0,65,571
2625,By Month,2021,4,4,Mississippi,Total - All Places of Death,65-74 years,42,5,61,22.0,82,680
2626,By Month,2021,4,4,Mississippi,Total - All Places of Death,75-84 years,50,5,64,19.0,96,671
2627,By Month,2021,4,4,Mississippi,Total - All Places of Death,85 years and over,33,0,52,10.0,75,574
2628,By Month,2021,5,4,Mississippi,Total - All Places of Death,All Ages,162,5,250,89.0,325,2899
2629,By Month,2021,5,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,42
2630,By Month,2021,5,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,85
2631,By Month,2021,5,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5.0,5,108
2632,By Month,2021,5,4,Mississippi,Total - All Places of Death,40-49 years,19,5,18,14.0,25,173
2633,By Month,2021,5,4,Mississippi,Total - All Places of Death,50-64 years,33,0,56,19.0,70,623
2634,By Month,2021,5,4,Mississippi,Total - All Places of Death,65-74 years,35,0,54,20.0,69,634
2635,By Month,2021,5,4,Mississippi,Total - All Places of Death,75-84 years,38,0,67,17.0,88,661
2636,By Month,2021,5,4,Mississippi,Total - All Places of Death,85 years and over,28,0,43,12.0,59,573
2637,By Month,2021,6,4,Mississippi,Total - All Places of Death,All Ages,101,5,211,47.0,265,2827
2638,By Month,2021,6,4,Mississippi,Total - All Places of Death,0-17 years,0,0,5,0.0,5,57
2639,By Month,2021,6,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,0.0,5,82
2640,By Month,2021,6,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5.0,5,91
2641,By Month,2021,6,4,Mississippi,Total - All Places of Death,40-49 years,5,0,10,5.0,10,143
2642,By Month,2021,6,4,Mississippi,Total - All Places of Death,50-64 years,27,5,32,14.0,45,549
2643,By Month,2021,6,4,Mississippi,Total - All Places of Death,65-74 years,23,0,56,11.0,68,622
2644,By Month,2021,6,4,Mississippi,Total - All Places of Death,75-84 years,21,0,62,5.0,74,703
2645,By Month,2021,6,4,Mississippi,Total - All Places of Death,85 years and over,21,0,41,5.0,55,580
2646,By Month,2021,7,4,Mississippi,Total - All Places of Death,All Ages,228,5,311,122.0,420,3149
2647,By Month,2021,7,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,48
2648,By Month,2021,7,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,88
2649,By Month,2021,7,4,Mississippi,Total - All Places of Death,30-39 years,12,0,10,5.0,15,121
2650,By Month,2021,7,4,Mississippi,Total - All Places of Death,40-49 years,23,0,19,10.0,32,207
2651,By Month,2021,7,4,Mississippi,Total - All Places of Death,50-64 years,68,5,76,38.0,107,635
2652,By Month,2021,7,4,Mississippi,Total - All Places of Death,65-74 years,45,5,74,24.0,96,708
2653,By Month,2021,7,4,Mississippi,Total - All Places of Death,75-84 years,42,0,80,26.0,96,727
2654,By Month,2021,7,4,Mississippi,Total - All Places of Death,85 years and over,33,5,48,15.0,67,615
2655,By Month,2021,8,4,Mississippi,Total - All Places of Death,All Ages,1214,5,855,656.0,1416,4242
2656,By Month,2021,8,4,Mississippi,Total - All Places of Death,0-17 years,5,0,5,0.0,5,49
2657,By Month,2021,8,4,Mississippi,Total - All Places of Death,18-29 years,22,0,5,5.0,23,100
2658,By Month,2021,8,4,Mississippi,Total - All Places of Death,30-39 years,69,0,41,37.0,73,179
2659,By Month,2021,8,4,Mississippi,Total - All Places of Death,40-49 years,121,0,70,63.0,128,269
2660,By Month,2021,8,4,Mississippi,Total - All Places of Death,50-64 years,372,5,246,210.0,409,987
2661,By Month,2021,8,4,Mississippi,Total - All Places of Death,65-74 years,272,5,203,154.0,322,943
2662,By Month,2021,8,4,Mississippi,Total - All Places of Death,75-84 years,219,5,175,125.0,270,931
2663,By Month,2021,8,4,Mississippi,Total - All Places of Death,85 years and over,137,0,111,60.0,188,784
2664,By Month,2021,9,4,Mississippi,Total - All Places of Death,All Ages,1048,5,799,621.0,1231,3965
2665,By Month,2021,9,4,Mississippi,Total - All Places of Death,0-17 years,5,0,5,5.0,5,60
2666,By Month,2021,9,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,82
2667,By Month,2021,9,4,Mississippi,Total - All Places of Death,30-39 years,47,5,29,28.0,49,147
2668,By Month,2021,9,4,Mississippi,Total - All Places of Death,40-49 years,118,5,76,73.0,121,250
2669,By Month,2021,9,4,Mississippi,Total - All Places of Death,50-64 years,346,5,257,220.0,385,910
2670,By Month,2021,9,4,Mississippi,Total - All Places of Death,65-74 years,262,0,209,162.0,309,936
2671,By Month,2021,9,4,Mississippi,Total - All Places of Death,75-84 years,172,0,146,94.0,224,843
2672,By Month,2021,9,4,Mississippi,Total - All Places of Death,85 years and over,94,5,78,41.0,133,737
2673,By Month,2021,10,4,Mississippi,Total - All Places of Death,All Ages,375,5,394,223.0,546,3158
2674,By Month,2021,10,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0.0,0,47
2675,By Month,2021,10,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,80
2676,By Month,2021,10,4,Mississippi,Total - All Places of Death,30-39 years,20,0,17,15.0,22,109
2677,By Month,2021,10,4,Mississippi,Total - All Places of Death,40-49 years,34,0,22,19.0,37,170
2678,By Month,2021,10,4,Mississippi,Total - All Places of Death,50-64 years,119,5,115,77.0,157,624
2679,By Month,2021,10,4,Mississippi,Total - All Places of Death,65-74 years,87,0,102,56.0,133,753
2680,By Month,2021,10,4,Mississippi,Total - All Places of Death,75-84 years,66,0,73,33.0,106,747
2681,By Month,2021,10,4,Mississippi,Total - All Places of Death,85 years and over,44,0,62,21.0,85,628
2682,By Month,2021,11,4,Mississippi,Total - All Places of Death,All Ages,181,5,269,91.0,360,3061
2683,By Month,2021,11,4,Mississippi,Total - All Places of Death,0-17 years,0,0,5,0.0,5,37
2684,By Month,2021,11,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,62
2685,By Month,2021,11,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5.0,5,76
2686,By Month,2021,11,4,Mississippi,Total - All Places of Death,40-49 years,10,0,13,5.0,17,147
2687,By Month,2021,11,4,Mississippi,Total - All Places of Death,50-64 years,53,0,54,28.0,79,598
2688,By Month,2021,11,4,Mississippi,Total - All Places of Death,65-74 years,49,5,87,25.0,112,739
2689,By Month,2021,11,4,Mississippi,Total - All Places of Death,75-84 years,40,0,52,16.0,76,727
2690,By Month,2021,11,4,Mississippi,Total - All Places of Death,85 years and over,23,0,55,12.0,66,675
2691,By Month,2021,12,4,Mississippi,Total - All Places of Death,All Ages,234,5,313,108.0,442,3285
2692,By Month,2021,12,4,Mississippi,Total - All Places of Death,0-17 years,0,0,5,0.0,5,45
2693,By Month,2021,12,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,5.0,5,77
2694,By Month,2021,12,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5.0,11,91
2695,By Month,2021,12,4,Mississippi,Total - All Places of Death,40-49 years,18,0,15,5.0,25,186
2696,By Month,2021,12,4,Mississippi,Total - All Places of Death,50-64 years,57,0,71,35.0,93,666
2697,By Month,2021,12,4,Mississippi,Total - All Places of Death,65-74 years,53,5,74,22.0,106,759
2698,By Month,2021,12,4,Mississippi,Total - All Places of Death,75-84 years,59,5,89,25.0,124,752
2699,By Month,2021,12,4,Mississippi,Total - All Places of Death,85 years and over,35,5,49,10.0,75,709
2700,By Month,2021,1,7,Missouri,Total - All Places of Death,All Ages,1741,5,1126,821.0,2046,7616
2701,By Month,2021,1,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0.0,5,72
2702,By Month,2021,1,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5.0,5,122
2703,By Month,2021,1,7,Missouri,Total - All Places of Death,30-39 years,12,0,5,5.0,16,186
2704,By Month,2021,1,7,Missouri,Total - All Places of Death,40-49 years,31,0,21,12.0,40,286
2705,By Month,2021,1,7,Missouri,Total - All Places of Death,50-64 years,208,5,158,115.0,251,1183
2706,By Month,2021,1,7,Missouri,Total - All Places of Death,65-74 years,369,0,273,206.0,436,1577
2707,By Month,2021,1,7,Missouri,Total - All Places of Death,75-84 years,520,0,352,268.0,604,1962
2708,By Month,2021,1,7,Missouri,Total - All Places of Death,85 years and over,592,5,309,213.0,688,2228
2709,By Month,2021,2,7,Missouri,Total - All Places of Death,All Ages,639,0,560,315.0,884,5860
2710,By Month,2021,2,7,Missouri,Total - All Places of Death,0-17 years,0,0,0,0.0,0,82
2711,By Month,2021,2,7,Missouri,Total - All Places of Death,18-29 years,0,0,5,0.0,5,96
2712,By Month,2021,2,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,0.0,5,162
2713,By Month,2021,2,7,Missouri,Total - All Places of Death,40-49 years,12,0,5,5.0,16,262
2714,By Month,2021,2,7,Missouri,Total - All Places of Death,50-64 years,94,0,100,54.0,140,990
2715,By Month,2021,2,7,Missouri,Total - All Places of Death,65-74 years,160,0,126,79.0,207,1255
2716,By Month,2021,2,7,Missouri,Total - All Places of Death,75-84 years,178,0,169,96.0,251,1448
2717,By Month,2021,2,7,Missouri,Total - All Places of Death,85 years and over,192,0,155,84.0,263,1565
2718,By Month,2021,3,7,Missouri,Total - All Places of Death,All Ages,325,0,401,159.0,567,5861
2719,By Month,2021,3,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0.0,5,87
2720,By Month,2021,3,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5.0,5,129
2721,By Month,2021,3,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,0.0,5,159
2722,By Month,2021,3,7,Missouri,Total - All Places of Death,40-49 years,10,0,14,5.0,18,262
2723,By Month,2021,3,7,Missouri,Total - All Places of Death,50-64 years,62,0,65,27.0,100,1029
2724,By Month,2021,3,7,Missouri,Total - All Places of Death,65-74 years,98,0,111,49.0,160,1293
2725,By Month,2021,3,7,Missouri,Total - All Places of Death,75-84 years,86,0,108,46.0,148,1378
2726,By Month,2021,3,7,Missouri,Total - All Places of Death,85 years and over,64,0,98,30.0,132,1524
2727,By Month,2021,4,7,Missouri,Total - All Places of Death,All Ages,219,0,317,93.0,443,5679
2728,By Month,2021,4,7,Missouri,Total - All Places of Death,0-17 years,0,0,0,0.0,0,95
2729,By Month,2021,4,7,Missouri,Total - All Places of Death,18-29 years,0,0,5,0.0,5,156
2730,By Month,2021,4,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,5.0,5,175
2731,By Month,2021,4,7,Missouri,Total - All Places of Death,40-49 years,5,0,10,5.0,15,265
2732,By Month,2021,4,7,Missouri,Total - All Places of Death,50-64 years,53,0,72,26.0,99,1039
2733,By Month,2021,4,7,Missouri,Total - All Places of Death,65-74 years,49,0,76,25.0,100,1210
2734,By Month,2021,4,7,Missouri,Total - All Places of Death,75-84 years,58,0,81,27.0,112,1337
2735,By Month,2021,4,7,Missouri,Total - All Places of Death,85 years and over,48,0,71,11.0,108,1402
2736,By Month,2021,5,7,Missouri,Total - All Places of Death,All Ages,205,0,337,107.0,435,5705
2737,By Month,2021,5,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,5.0,5,83
2738,By Month,2021,5,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,0.0,5,141
2739,By Month,2021,5,7,Missouri,Total - All Places of Death,30-39 years,5,0,12,5.0,14,208
2740,By Month,2021,5,7,Missouri,Total - All Places of Death,40-49 years,5,0,14,5.0,18,228
2741,By Month,2021,5,7,Missouri,Total - All Places of Death,50-64 years,52,0,59,25.0,86,1070
2742,By Month,2021,5,7,Missouri,Total - All Places of Death,65-74 years,56,0,91,33.0,114,1217
2743,By Month,2021,5,7,Missouri,Total - All Places of Death,75-84 years,44,0,84,29.0,99,1324
2744,By Month,2021,5,7,Missouri,Total - All Places of Death,85 years and over,39,0,73,15.0,97,1434
2745,By Month,2021,6,7,Missouri,Total - All Places of Death,All Ages,283,5,387,145.0,526,5662
2746,By Month,2021,6,7,Missouri,Total - All Places of Death,0-17 years,5,5,0,0.0,5,72
2747,By Month,2021,6,7,Missouri,Total - All Places of Death,18-29 years,0,0,5,0.0,5,142
2748,By Month,2021,6,7,Missouri,Total - All Places of Death,30-39 years,5,0,13,5.0,16,203
2749,By Month,2021,6,7,Missouri,Total - All Places of Death,40-49 years,24,0,16,5.0,31,249
2750,By Month,2021,6,7,Missouri,Total - All Places of Death,50-64 years,77,0,72,37.0,112,1050
2751,By Month,2021,6,7,Missouri,Total - All Places of Death,65-74 years,56,0,88,26.0,118,1196
2752,By Month,2021,6,7,Missouri,Total - All Places of Death,75-84 years,70,0,104,44.0,130,1317
2753,By Month,2021,6,7,Missouri,Total - All Places of Death,85 years and over,47,0,90,24.0,113,1433
2754,By Month,2021,7,7,Missouri,Total - All Places of Death,All Ages,743,5,646,434.0,957,6393
2755,By Month,2021,7,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0.0,5,91
2756,By Month,2021,7,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5.0,5,134
2757,By Month,2021,7,7,Missouri,Total - All Places of Death,30-39 years,21,0,17,14.0,24,214
2758,By Month,2021,7,7,Missouri,Total - All Places of Death,40-49 years,52,0,26,19.0,59,310
2759,By Month,2021,7,7,Missouri,Total - All Places of Death,50-64 years,201,5,153,124.0,230,1188
2760,By Month,2021,7,7,Missouri,Total - All Places of Death,65-74 years,185,5,172,114.0,245,1340
2761,By Month,2021,7,7,Missouri,Total - All Places of Death,75-84 years,173,0,153,100.0,226,1520
2762,By Month,2021,7,7,Missouri,Total - All Places of Death,85 years and over,102,0,118,59.0,161,1596
2763,By Month,2021,8,7,Missouri,Total - All Places of Death,All Ages,1418,5,1109,825.0,1703,7275
2764,By Month,2021,8,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,5.0,5,69
2765,By Month,2021,8,7,Missouri,Total - All Places of Death,18-29 years,14,0,5,5.0,14,134
2766,By Month,2021,8,7,Missouri,Total - All Places of Death,30-39 years,46,0,28,23.0,51,257
2767,By Month,2021,8,7,Missouri,Total - All Places of Death,40-49 years,119,0,74,69.0,124,380
2768,By Month,2021,8,7,Missouri,Total - All Places of Death,50-64 years,408,0,299,243.0,464,1497
2769,By Month,2021,8,7,Missouri,Total - All Places of Death,65-74 years,340,0,256,196.0,400,1588
2770,By Month,2021,8,7,Missouri,Total - All Places of Death,75-84 years,299,0,269,180.0,388,1642
2771,By Month,2021,8,7,Missouri,Total - All Places of Death,85 years and over,189,5,175,107.0,258,1708
2772,By Month,2021,9,7,Missouri,Total - All Places of Death,All Ages,1054,0,857,599.0,1312,6635
2773,By Month,2021,9,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0.0,5,81
2774,By Month,2021,9,7,Missouri,Total - All Places of Death,18-29 years,16,0,5,5.0,17,132
2775,By Month,2021,9,7,Missouri,Total - All Places of Death,30-39 years,31,0,29,21.0,39,217
2776,By Month,2021,9,7,Missouri,Total - All Places of Death,40-49 years,72,0,48,39.0,81,310
2777,By Month,2021,9,7,Missouri,Total - All Places of Death,50-64 years,286,0,210,163.0,333,1328
2778,By Month,2021,9,7,Missouri,Total - All Places of Death,65-74 years,279,0,219,165.0,333,1441
2779,By Month,2021,9,7,Missouri,Total - All Places of Death,75-84 years,230,0,197,136.0,291,1527
2780,By Month,2021,9,7,Missouri,Total - All Places of Death,85 years and over,139,0,142,67.0,214,1599
2781,By Month,2021,10,7,Missouri,Total - All Places of Death,All Ages,661,5,627,384.0,904,6322
2782,By Month,2021,10,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,5.0,5,79
2783,By Month,2021,10,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5.0,5,113
2784,By Month,2021,10,7,Missouri,Total - All Places of Death,30-39 years,18,0,14,12.0,20,187
2785,By Month,2021,10,7,Missouri,Total - All Places of Death,40-49 years,49,0,39,31.0,57,281
2786,By Month,2021,10,7,Missouri,Total - All Places of Death,50-64 years,191,0,140,110.0,221,1166
2787,By Month,2021,10,7,Missouri,Total - All Places of Death,65-74 years,149,0,176,108.0,217,1324
2788,By Month,2021,10,7,Missouri,Total - All Places of Death,75-84 years,144,5,147,70.0,221,1613
2789,By Month,2021,10,7,Missouri,Total - All Places of Death,85 years and over,99,0,103,47.0,155,1559
2790,By Month,2021,11,7,Missouri,Total - All Places of Death,All Ages,540,0,588,302.0,826,6318
2791,By Month,2021,11,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0.0,5,74
2792,By Month,2021,11,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,0.0,5,119
2793,By Month,2021,11,7,Missouri,Total - All Places of Death,30-39 years,13,0,5,5.0,15,171
2794,By Month,2021,11,7,Missouri,Total - All Places of Death,40-49 years,34,0,29,23.0,40,264
2795,By Month,2021,11,7,Missouri,Total - All Places of Death,50-64 years,131,0,128,79.0,180,1110
2796,By Month,2021,11,7,Missouri,Total - All Places of Death,65-74 years,134,0,122,68.0,188,1385
2797,By Month,2021,11,7,Missouri,Total - All Places of Death,75-84 years,117,0,168,77.0,208,1517
2798,By Month,2021,11,7,Missouri,Total - All Places of Death,85 years and over,108,0,132,51.0,189,1678
2799,By Month,2021,12,7,Missouri,Total - All Places of Death,All Ages,1118,12,957,651.0,1433,7189
2800,By Month,2021,12,7,Missouri,Total - All Places of Death,0-17 years,5,0,0,0.0,5,55
2801,By Month,2021,12,7,Missouri,Total - All Places of Death,18-29 years,13,0,5,5.0,17,128
2802,By Month,2021,12,7,Missouri,Total - All Places of Death,30-39 years,23,5,19,14.0,28,171
2803,By Month,2021,12,7,Missouri,Total - All Places of Death,40-49 years,71,5,44,39.0,77,313
2804,By Month,2021,12,7,Missouri,Total - All Places of Death,50-64 years,279,0,224,167.0,336,1321
2805,By Month,2021,12,7,Missouri,Total - All Places of Death,65-74 years,289,5,238,174.0,357,1598
2806,By Month,2021,12,7,Missouri,Total - All Places of Death,75-84 years,241,5,220,149.0,313,1700
2807,By Month,2021,12,7,Missouri,Total - All Places of Death,85 years and over,201,5,203,103.0,304,1903
2808,By Month,2021,1,8,Montana,Total - All Places of Death,All Ages,179,0,111,80.0,210,1049
2809,By Month,2021,1,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
2810,By Month,2021,1,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0.0,0,20
2811,By Month,2021,1,8,Montana,Total - All Places of Death,30-39 years,0,0,5,0.0,5,26
2812,By Month,2021,1,8,Montana,Total - All Places of Death,40-49 years,5,0,5,5.0,5,37
2813,By Month,2021,1,8,Montana,Total - All Places of Death,50-64 years,23,0,16,12.0,27,164
2814,By Month,2021,1,8,Montana,Total - All Places of Death,65-74 years,38,0,26,20.0,44,211
2815,By Month,2021,1,8,Montana,Total - All Places of Death,75-84 years,54,0,33,23.0,64,272
2816,By Month,2021,1,8,Montana,Total - All Places of Death,85 years and over,62,0,33,24.0,71,310
2817,By Month,2021,2,8,Montana,Total - All Places of Death,All Ages,75,0,68,37.0,106,867
2818,By Month,2021,2,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0.0,0,15
2819,By Month,2021,2,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0.0,0,15
2820,By Month,2021,2,8,Montana,Total - All Places of Death,30-39 years,5,0,5,5.0,5,18
2821,By Month,2021,2,8,Montana,Total - All Places of Death,40-49 years,0,0,5,0.0,5,31
2822,By Month,2021,2,8,Montana,Total - All Places of Death,50-64 years,5,0,5,5.0,13,134
2823,By Month,2021,2,8,Montana,Total - All Places of Death,65-74 years,21,0,13,5.0,26,171
2824,By Month,2021,2,8,Montana,Total - All Places of Death,75-84 years,22,0,28,14.0,36,235
2825,By Month,2021,2,8,Montana,Total - All Places of Death,85 years and over,21,0,15,5.0,27,248
2826,By Month,2021,3,8,Montana,Total - All Places of Death,All Ages,61,5,59,22.0,99,887
2827,By Month,2021,3,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0.0,0,12
2828,By Month,2021,3,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0.0,0,20
2829,By Month,2021,3,8,Montana,Total - All Places of Death,30-39 years,0,0,0,0.0,0,20
2830,By Month,2021,3,8,Montana,Total - All Places of Death,40-49 years,5,0,5,5.0,5,38
2831,By Month,2021,3,8,Montana,Total - All Places of Death,50-64 years,5,0,12,5.0,16,136
2832,By Month,2021,3,8,Montana,Total - All Places of Death,65-74 years,13,5,15,5.0,26,186
2833,By Month,2021,3,8,Montana,Total - All Places of Death,75-84 years,19,0,15,5.0,28,213
2834,By Month,2021,3,8,Montana,Total - All Places of Death,85 years and over,18,0,16,5.0,27,262
2835,By Month,2021,4,8,Montana,Total - All Places of Death,All Ages,33,0,44,15.0,62,905
2836,By Month,2021,4,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
2837,By Month,2021,4,8,Montana,Total - All Places of Death,18-29 years,0,0,5,0.0,5,24
2838,By Month,2021,4,8,Montana,Total - All Places of Death,30-39 years,5,0,5,5.0,5,29
2839,By Month,2021,4,8,Montana,Total - All Places of Death,40-49 years,5,0,5,5.0,5,42
2840,By Month,2021,4,8,Montana,Total - All Places of Death,50-64 years,5,0,5,5.0,5,149
2841,By Month,2021,4,8,Montana,Total - All Places of Death,65-74 years,5,0,13,5.0,17,186
2842,By Month,2021,4,8,Montana,Total - All Places of Death,75-84 years,12,0,13,5.0,19,229
2843,By Month,2021,4,8,Montana,Total - All Places of Death,85 years and over,10,0,5,5.0,15,239
2844,By Month,2021,5,8,Montana,Total - All Places of Death,All Ages,30,0,64,24.0,70,910
2845,By Month,2021,5,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
2846,By Month,2021,5,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0.0,0,11
2847,By Month,2021,5,8,Montana,Total - All Places of Death,30-39 years,5,0,5,5.0,5,32
2848,By Month,2021,5,8,Montana,Total - All Places of Death,40-49 years,5,0,5,0.0,5,39
