deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
147,5,276,52,374,4368
1087,5,1378,416,2050,20092
5,0,5,0,5,395
10,0,13,5,21,540
13,0,25,5,36,727
30,0,51,5,72,1036
144,0,217,43,318,3540
229,0,324,97,456,4243
304,5,404,128,581,4823
354,0,338,135,557,4788
1129,5,1340,467,2008,19554
10,5,5,5,15,346
5,0,5,5,15,470
10,0,13,5,22,645
31,0,38,10,59,931
139,0,217,59,297,3417
222,5,350,97,477,4152
336,5,386,147,576,4799
373,5,320,148,547,4794
745,11,1217,287,1684,18496
5,0,10,0,11,359
5,5,5,5,5,474
16,0,17,5,28,628
19,0,35,5,51,853
106,5,229,50,287,3244
143,0,312,59,396,3928
197,5,312,64,448,4520
262,5,298,105,458,4490
474,39,1117,185,1444,19300
5,5,5,5,5,357
5,0,5,5,12,447
5,5,28,5,34,597
17,5,47,5,62,946
64,10,181,29,226,3327
93,12,267,38,334,4044
133,5,321,49,410,4791
154,5,259,57,357,4791
401,157,1211,163,1599,19450
5,10,13,5,23,339
5,5,16,5,22,450
5,5,16,5,28,574
5,12,46,5,63,932
41,21,199,15,246,3430
75,30,273,30,347,4205
126,39,359,58,464,4777
138,33,289,51,406,4743
834,204,1708,387,2342,21865
5,5,5,0,13,328
5,5,5,5,13,502
5,5,27,5,39,649
19,5,62,5,81,967
83,46,279,35,371,3703
163,53,402,83,530,4694
261,51,476,118,666,5515
292,35,447,143,629,5507
1102,110,1786,530,2455,21540
5,5,5,5,11,325
5,5,16,5,22,485
5,5,27,5,39,634
23,5,64,12,76,939
133,18,270,59,362,3601
213,25,377,107,503,4566
327,34,513,163,707,5423
390,20,510,183,735,5567
617,39,1334,302,1682,18668
0,5,5,0,5,265
5,5,12,5,14,398
5,0,15,5,20,531
13,5,41,5,50,851
64,5,194,28,233,3140
135,5,310,69,385,3974
201,14,414,103,524,4748
194,5,347,92,454,4761
436,24,1195,188,1462,18837
5,0,5,5,5,284
5,0,5,5,5,385
5,5,15,5,19,524
11,5,37,5,46,860
47,5,190,24,214,3160
86,5,313,41,365,4061
134,5,343,62,421,4841
148,5,284,52,382,4722
202,11,631,95,746,10851
0,0,5,0,5,102
5,0,5,0,5,170
5,5,11,5,12,235
5,0,23,5,23,400
17,5,85,5,94,1713
39,5,147,22,166,2302
67,5,202,39,232,2894
76,5,157,24,212,3035
0,15,105,0,120,1771
0,5,5,0,5,41
0,0,0,0,0,39
0,0,5,0,5,64
0,5,5,0,10,67
0,5,18,0,19,253
0,5,21,0,23,316
0,5,27,0,29,418
0,5,31,0,33,573
0,17,92,0,109,1643
0,0,0,0,0,36
0,5,0,0,5,34
0,5,0,0,5,48
0,5,5,0,5,80
0,5,11,0,16,226
0,5,20,0,22,295
0,5,27,0,30,439
0,5,31,0,33,485
5,19,128,5,153,1819
0,0,5,0,5,27
5,0,5,0,5,31
0,0,5,0,5,68
0,5,5,0,5,83
5,5,11,0,19,252
0,5,28,0,31,347
5,5,37,5,45,432
0,5,39,0,42,579
44,5,87,16,117,1672
0,0,5,0,5,34
0,0,5,0,5,43
5,0,0,0,5,57
0,0,0,0,0,70
11,0,14,5,22,260
11,5,15,5,23,269
5,0,24,5,28,431
12,5,30,5,39,508
70,0,89,29,130,1715
0,0,0,0,0,41
0,0,5,0,5,56
5,0,5,5,5,48
5,0,5,5,5,81
14,0,16,5,23,254
20,0,27,13,34,328
13,0,25,5,34,414
19,0,13,5,30,493
68,0,99,23,144,1699
0,0,5,0,5,32
5,0,5,5,5,46
5,0,5,5,5,60
5,0,5,0,5,93
18,0,22,10,30,252
18,0,23,5,33,326
14,0,19,5,31,435
13,0,22,5,34,455
146,0,118,50,214,1916
0,0,0,0,0,42
5,0,0,0,5,39
5,0,5,5,5,87
5,0,5,5,5,104
25,0,26,13,38,294
24,0,28,13,39,343
50,0,31,12,69,434
34,0,25,5,51,573
95,0,107,33,169,1861
0,0,5,0,5,35
0,0,5,0,5,54
5,0,5,0,5,65
5,0,5,5,5,72
18,0,27,5,36,296
23,0,23,5,37,350
25,0,32,10,47,474
21,0,20,5,37,515
77,0,108,31,154,1717
0,0,0,0,0,39
0,0,0,0,0,45
5,0,5,0,5,63
5,0,5,5,5,93
5,0,18,5,23,246
20,0,25,5,37,315
18,0,30,10,38,402
23,0,28,5,44,514
190,5,166,92,265,1938
0,0,0,0,0,37
5,0,5,0,5,54
5,0,5,5,5,57
11,0,5,5,12,88
27,5,27,15,40,285
44,0,42,28,58,364
55,0,48,25,78,491
49,0,42,21,70,562
429,0,253,176,506,2121
5,0,5,0,5,39
5,0,5,5,5,46
5,0,5,5,5,64
18,0,20,12,26,103
52,0,43,25,70,278
84,0,58,43,99,372
123,0,66,52,137,529
141,0,61,42,160,690
531,0,324,234,621,2340
0,0,0,0,0,37
5,0,5,5,5,48
5,0,5,5,5,66
21,0,14,10,25,100
71,0,46,30,87,321
129,0,85,60,154,456
145,0,100,76,169,609
157,0,70,52,175,703
447,0,307,229,525,2200
0,0,0,0,0,26
5,0,5,5,5,53
5,0,5,5,10,63
24,0,16,14,26,126
58,0,46,34,70,303
107,0,75,58,124,421
121,0,92,69,144,562
127,0,71,50,148,646
173,0,144,83,234,1733
0,0,5,0,5,28
5,0,5,5,5,49
5,0,5,5,5,50
5,0,5,5,11,84
30,0,23,13,40,252
49,0,35,23,61,320
42,0,37,20,59,427
41,0,38,21,58,523
97,0,111,55,153,1765
0,0,0,0,0,31
5,0,5,5,5,38
0,0,0,0,0,52
5,0,5,5,5,94
26,0,27,15,38,266
23,0,20,13,30,303
27,0,31,13,45,462
16,0,26,11,31,519
62,0,95,30,127,1698
0,0,5,0,5,39
0,0,0,0,0,41
5,0,5,5,5,71
5,0,5,5,10,96
18,0,24,5,33,265
15,0,19,5,25,335
15,0,26,5,34,401
5,0,15,5,20,450
62,0,89,28,123,1762
0,0,0,0,0,32
5,0,0,0,5,45
5,0,5,5,5,68
5,0,5,5,5,94
20,0,18,10,28,276
5,0,14,5,19,340
11,0,34,5,42,429
11,0,19,5,23,478
67,5,91,35,124,1733
0,5,5,0,5,36
5,0,5,5,5,56
5,0,5,5,5,69
5,0,5,0,5,91
31,0,28,19,40,300
10,0,17,5,21,323
11,0,17,5,26,392
5,0,20,5,21,466
116,5,110,59,167,1909
0,0,0,0,0,40
5,0,5,5,5,53
5,0,5,5,5,79
10,0,12,5,15,105
36,0,32,19,49,312
24,5,24,13,35,331
19,0,18,5,28,454
14,0,15,5,25,535
246,5,198,126,319,2024
5,5,5,5,5,35
5,0,5,5,5,62
5,0,5,5,10,64
28,0,18,15,31,118
66,0,38,31,73,340
44,0,48,29,63,380
47,0,53,27,73,505
47,0,32,18,61,520
347,5,271,201,417,2110
0,0,0,0,0,40
5,0,0,0,5,46
19,0,17,15,21,85
30,0,16,15,31,115
74,5,57,42,89,354
86,5,71,60,97,432
76,0,64,42,98,473
53,0,46,27,72,565
398,5,299,211,487,2254
5,0,0,0,5,44
5,0,5,5,5,48
18,0,5,5,19,86
38,0,23,22,39,125
90,0,67,49,108,375
106,0,90,68,128,459
76,5,57,37,97,505
61,0,51,25,87,612
365,0,288,213,440,2130
5,0,5,0,5,49
5,0,5,5,5,47
17,0,15,13,19,79
31,0,21,21,31,105
83,0,54,45,92,348
98,0,78,59,117,422
76,0,60,43,93,523
53,0,54,29,78,557
291,0,274,167,398,2199
5,0,5,5,5,44
5,0,5,0,5,47
16,0,12,12,16,65
24,0,17,5,32,113
83,0,68,49,102,341
57,0,54,32,79,419
60,0,64,41,83,559
46,0,57,23,80,611
407,5,272,194,490,2340
0,0,0,0,0,34
5,0,5,5,5,39
11,0,5,5,11,71
27,0,18,17,28,117
83,0,50,39,94,343
91,5,57,41,109,428
108,5,77,53,133,626
84,5,63,38,111,682
294,5,209,138,366,1929
0,0,5,0,5,33
5,0,5,5,5,48
10,0,5,5,10,51
12,0,5,5,17,88
52,0,32,22,62,263
68,5,43,35,76,376
83,0,63,43,103,505
65,5,55,29,92,565
98,5,143,54,192,1907
5,0,5,0,5,43
5,5,5,0,5,29
5,5,5,0,5,58
5,0,5,5,5,100
15,0,20,5,27,284
24,5,33,16,43,363
30,0,38,17,51,469
17,5,38,10,48,561
25,11,89,5,118,1785
5,5,5,0,5,38
0,0,5,0,5,49
0,0,5,0,5,72
5,0,5,0,5,100
5,5,11,0,15,224
5,5,16,5,20,323
10,5,26,5,36,462
5,5,26,5,33,517
24,5,88,5,105,1793
0,0,5,0,5,35
0,0,5,0,5,52
0,0,0,0,0,44
5,0,5,0,5,94
5,5,13,0,15,214
5,0,20,5,21,336
5,5,29,5,35,490
5,0,18,5,25,528
70,5,91,20,142,1869
0,0,5,0,5,44
5,0,5,5,5,39
5,0,5,0,5,55
5,0,5,5,5,88
5,0,5,5,13,247
12,0,18,5,28,344
24,5,26,5,43,496
22,0,30,5,46,556
91,5,94,27,159,1828
0,0,5,0,5,35
0,0,5,0,5,47
0,0,5,0,5,65
5,0,5,0,5,78
11,0,16,5,23,256
13,0,24,5,33,328
29,0,24,11,42,490
37,5,23,5,53,529
58,0,98,32,124,1768
5,0,5,0,5,39
0,0,0,0,0,50
5,0,5,0,5,67
5,0,5,5,5,94
5,0,13,0,15,227
16,0,26,10,32,363
15,0,29,13,31,440
17,0,21,5,32,488
47,5,91,23,116,1768
0,0,5,0,5,30
0,0,0,0,0,39
0,0,5,0,5,70
5,0,5,5,5,85
5,5,13,5,17,246
10,0,20,5,26,329
15,0,27,5,34,477
14,0,20,5,27,492
45,5,72,20,99,1809
0,0,0,0,0,37
0,0,5,0,5,51
0,0,0,0,0,47
0,5,5,0,5,81
5,0,12,5,16,242
5,0,5,5,11,316
17,5,27,11,34,501
17,0,19,5,32,534
79,11,96,27,159,1858
5,5,5,0,5,39
5,0,5,5,5,49
5,5,5,0,5,76
5,5,5,0,5,100
12,5,16,5,24,239
17,5,26,5,40,326
20,5,25,5,38,487
22,5,18,5,34,542
90,30,154,37,236,2111
0,0,5,0,5,49
5,0,5,5,5,43
0,0,5,0,5,66
5,5,5,5,10,99
5,10,17,5,29,282
21,5,39,5,56,419
26,5,39,10,61,543
31,5,48,13,74,610
46,28,137,18,191,2046
5,5,5,0,5,43
0,0,5,0,5,41
0,5,5,0,5,53
0,5,5,0,5,99
5,5,10,5,18,290
10,5,38,5,44,384
17,10,49,5,70,576
14,5,27,5,41,560
22,5,68,11,83,1662
5,5,0,0,5,45
0,0,5,0,5,36
0,0,5,0,5,58
5,0,5,5,5,100
5,0,12,0,14,205
5,0,18,5,19,328
5,5,15,5,20,429
5,5,16,5,20,461
40,5,108,18,132,1851
0,5,5,0,5,43
5,0,5,0,5,46
5,0,5,5,5,57
5,0,5,0,5,94
5,0,14,5,16,239
5,5,27,5,32,340
12,0,30,5,33,499
16,0,27,5,38,533
5,0,17,5,22,507
5,0,0,0,5,5
0,0,5,0,5,5
0,0,0,0,0,17
0,0,0,0,0,27
0,0,5,0,5,78
0,0,5,0,5,86
5,0,5,5,5,117
5,0,5,0,5,166
0,5,29,0,34,489
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,5
0,5,0,0,5,10
0,0,5,0,5,71
0,5,5,0,5,91
0,0,10,0,10,124
0,5,12,0,15,174
0,5,27,0,33,495
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,13
0,0,5,0,5,68
0,5,5,0,5,84
0,5,5,0,5,124
0,5,17,0,19,192
16,5,46,5,63,553
0,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,10
0,0,0,0,0,5
0,5,5,0,5,67
5,5,5,5,5,91
5,5,20,5,28,167
5,5,18,5,22,201
38,5,35,5,65,514
0,0,0,0,0,5
0,0,0,0,0,5
5,5,5,5,5,15
5,0,5,5,5,20
5,0,5,5,5,69
5,0,5,0,14,101
11,0,5,5,17,116
11,0,16,5,24,186
5,0,24,5,28,489
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,21
0,0,5,0,5,78
0,0,5,0,5,87
5,0,5,5,5,136
5,0,11,0,13,150
5,0,15,0,16,462
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,10
0,0,0,0,0,5
0,0,5,0,5,60
0,0,0,0,0,106
5,0,5,0,5,107
0,0,5,0,5,163
5,0,13,0,15,449
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,5
5,0,0,0,5,20
0,0,5,0,5,68
0,0,5,0,5,99
0,0,5,0,5,89
5,0,5,0,5,151
0,0,13,0,13,476
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,13
0,0,0,0,0,17
0,0,5,0,5,69
0,0,5,0,5,74
0,0,5,0,5,118
0,0,5,0,5,172
0,0,15,0,15,476
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
0,0,5,0,5,17
0,0,5,0,5,67
0,0,5,0,5,80
0,0,5,0,5,113
0,0,5,0,5,177
0,0,20,0,20,509
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
0,0,0,0,0,13
0,0,5,0,5,77
0,0,5,0,5,82
0,0,5,0,5,131
0,0,5,0,5,186
16,0,19,5,33,498
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,13
0,0,5,0,5,62
0,0,5,0,5,97
5,0,5,5,12,132
5,0,5,5,12,173
67,0,43,17,93,573
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,15
0,0,0,0,0,19
5,0,5,0,5,67
12,0,5,5,18,114
14,0,14,5,23,137
38,0,20,11,47,218
28,0,35,12,51,538
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,11
0,0,5,0,5,20
5,0,5,5,5,62
5,0,5,5,5,106
5,0,11,5,15,142
19,0,12,5,24,184
26,0,27,5,45,563
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,16
5,0,5,0,5,71
5,0,5,0,5,108
5,0,5,5,13,150
11,0,13,5,21,202
22,5,24,5,40,473
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,10
5,0,5,5,5,23
5,0,5,5,5,65
5,5,5,5,5,88
5,0,5,5,5,114
5,0,5,5,12,168
15,0,14,5,23,479
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
0,0,5,0,5,15
5,0,5,5,5,63
5,0,5,5,5,84
5,0,0,0,5,129
5,0,5,5,12,169
5,0,18,5,21,499
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,13
0,0,0,0,0,16
0,0,5,0,5,70
5,0,5,5,5,97
0,0,5,0,5,127
5,0,5,0,5,168
5,0,12,0,15,433
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,68
5,0,5,0,5,89
5,0,5,0,5,107
5,0,5,0,5,140
5,0,19,5,19,493
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
0,0,0,0,0,24
0,0,5,0,5,56
5,0,5,5,5,94
0,0,5,0,5,128
0,0,5,0,5,172
17,0,34,5,44,521
0,0,0,0,0,5
5,0,5,5,5,5
5,0,5,5,5,15
5,0,5,0,5,14
5,0,5,5,5,75
5,0,5,5,5,112
5,0,10,5,13,113
5,0,11,0,14,182
46,0,42,20,68,613
0,0,0,0,0,5
0,0,0,0,0,12
5,0,5,5,5,16
0,0,5,0,5,19
5,0,5,5,12,91
5,0,5,5,5,105
11,0,5,5,15,143
22,0,17,5,32,226
41,0,50,14,77,587
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,5
5,0,5,0,5,17
5,0,10,5,12,83
5,0,5,5,10,102
12,0,18,5,25,167
16,0,14,5,27,198
38,0,39,18,59,586
0,0,0,0,0,5
0,0,5,0,5,16
0,0,5,0,5,15
0,0,0,0,0,22
5,0,5,5,5,83
10,0,12,5,14,118
5,0,12,5,16,144
13,0,5,5,17,186
67,0,76,37,106,602
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,5,5,18
16,0,15,5,22,95
19,0,20,11,28,114
16,0,19,5,27,155
12,0,19,5,25,202
71,0,60,26,105,632
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,16
5,0,0,0,5,20
11,0,10,5,15,82
11,0,13,5,20,126
19,0,15,5,28,148
29,0,22,10,41,233
60,0,39,19,80,542
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,11
5,0,0,0,5,18
5,0,5,5,5,71
12,0,5,5,15,101
20,0,12,5,26,149
21,0,16,5,32,181
24,5,31,5,50,538
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
5,0,5,0,5,87
5,0,5,5,5,101
11,5,14,5,23,140
5,0,5,5,14,178
21,5,28,5,45,478
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
5,0,5,5,5,69
5,0,5,5,10,99
5,0,5,5,11,130
10,5,5,5,18,150
37,5,30,5,63,524
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,15
0,0,5,0,5,10
5,0,5,0,5,80
5,0,5,5,5,108
11,0,5,5,18,136
20,5,10,5,30,166
17,0,23,5,32,534
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
0,0,0,0,0,19
0,0,0,0,0,78
5,0,5,5,5,107
5,0,5,5,11,129
10,0,5,5,13,177
18,0,30,5,45,533
0,0,0,0,0,5
0,0,0,0,0,14
0,0,0,0,0,15
0,0,0,0,0,13
5,0,5,5,5,87
5,0,5,0,5,90
5,0,5,5,13,137
5,0,12,0,19,173
26,0,29,10,45,490
5,0,5,5,5,5
0,0,5,0,5,5
5,0,5,5,5,17
5,0,0,0,5,21
5,0,5,5,5,74
5,0,5,5,5,91
5,0,5,5,13,114
5,0,5,5,13,159
20,0,29,10,39,479
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
5,0,5,0,5,59
0,0,5,0,5,93
5,0,5,5,5,126
15,0,15,5,23,172
35,0,38,11,62,535
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,14
5,0,5,5,5,16
0,0,5,0,5,69
5,0,11,5,12,96
15,0,10,5,21,160
17,0,12,5,24,172
32,0,27,5,53,555
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
0,0,5,0,5,66
5,0,5,0,5,114
12,0,5,5,18,148
19,0,11,5,25,200
20,18,38,5,72,574
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,5,5,0,5,19
5,5,5,0,5,74
0,5,5,0,5,110
5,5,14,5,28,151
10,5,17,5,31,201
23,13,44,5,71,577
0,0,0,0,0,5
5,0,0,0,5,5
0,0,0,0,0,10
0,0,5,0,5,13
5,5,5,5,5,77
5,0,5,5,5,95
5,5,15,5,24,154
10,5,15,5,28,217
25,5,35,5,53,491
0,0,0,0,0,5
0,0,5,0,5,5
5,0,5,0,5,13
0,0,5,0,5,5
5,0,5,5,5,66
5,0,5,5,5,87
10,0,11,5,18,117
5,5,5,5,14,187
14,5,41,5,50,536
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,5,5,74
5,0,5,0,5,101
5,5,17,5,21,140
5,0,17,5,21,201
13,5,29,5,40,378
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
5,0,5,5,5,46
5,0,5,5,5,76
5,0,10,0,14,103
5,5,12,5,19,130
0,33,340,0,373,6587
0,5,5,0,5,80
0,5,5,0,5,127
0,0,5,0,5,152
0,5,12,0,13,254
0,12,47,0,59,1075
0,5,77,0,81,1283
0,5,75,0,83,1636
0,5,121,0,127,1980
0,46,262,0,308,5969
0,5,5,0,5,61
0,0,5,0,5,80
0,5,5,0,5,148
0,5,5,0,5,204
0,5,32,0,41,1020
0,10,46,0,56,1135
0,5,76,0,84,1494
0,10,99,0,109,1827
62,44,362,22,446,6494
0,5,5,0,5,77
0,5,5,0,5,106
0,0,5,0,5,142
5,5,5,0,5,253
10,13,63,5,81,1080
22,10,89,5,115,1331
14,5,86,5,104,1641
15,10,112,5,130,1864
753,14,591,262,1094,6906
0,0,0,0,0,59
5,5,5,0,5,125
5,0,5,5,5,164
21,0,17,10,28,258
114,5,107,50,172,1135
147,5,124,50,223,1372
205,5,177,84,300,1730
262,5,160,66,362,2063
854,5,473,271,1059,6717
0,5,0,0,5,64
5,0,5,5,5,117
5,0,5,5,14,196
18,0,5,5,18,258
94,5,70,43,122,1097
155,0,93,63,185,1271
237,5,141,74,305,1688
340,0,151,82,409,2026
395,0,353,139,609,5983
0,0,0,0,0,66
0,0,0,0,0,118
5,0,5,5,10,171
15,0,12,5,21,227
51,0,55,25,81,1019
90,0,87,38,139,1182
118,0,103,38,183,1488
115,0,88,28,175,1712
370,5,360,144,588,6402
0,0,0,0,0,78
5,0,5,5,5,136
5,0,5,5,5,181
17,5,15,5,27,287
65,5,65,27,104,1145
76,0,90,44,122,1216
88,0,82,27,143,1552
118,0,101,37,182,1807
475,0,443,208,710,6518
0,0,0,0,0,91
5,0,5,5,5,137
5,0,5,5,5,198
10,0,12,5,19,253
73,0,82,39,116,1101
107,0,100,60,147,1317
129,0,123,55,197,1624
148,0,117,46,219,1797
476,5,390,178,689,6354
5,0,0,0,5,79
5,0,5,5,5,149
5,0,5,5,5,168
11,0,10,5,17,256
77,5,65,37,106,1043
97,0,79,41,135,1250
128,0,119,50,197,1555
156,0,110,44,222,1854
483,5,437,193,727,6596
0,0,5,0,5,72
5,0,5,0,5,119
5,0,5,5,5,181
5,0,5,5,11,255
57,0,80,31,106,1101
97,0,101,47,151,1328
156,5,130,63,223,1680
159,5,109,45,223,1860
743,5,537,300,982,6812
0,0,5,0,5,72
5,0,5,0,5,132
5,0,5,5,5,177
5,0,5,5,5,215
93,0,77,38,132,1099
143,5,131,76,199,1420
208,0,157,97,268,1651
291,5,157,87,362,2046
1545,5,936,659,1822,8165
5,0,5,0,5,67
5,0,5,5,5,120
5,0,5,5,14,165
26,0,19,13,32,306
172,5,122,87,207,1247
330,5,230,170,390,1655
437,5,281,199,519,2099
569,0,272,187,654,2506
2324,5,1306,986,2646,9051
0,0,5,0,5,72
5,0,5,5,12,138
13,0,13,5,23,172
29,0,24,17,36,267
279,0,183,131,331,1412
503,5,330,260,574,1816
662,0,389,301,750,2353
829,5,362,273,919,2821
1239,5,820,556,1504,7199
0,0,0,0,0,59
5,0,5,0,5,117
10,0,5,5,11,141
31,0,22,14,39,272
182,5,123,96,209,1158
294,0,196,134,356,1529
348,0,244,165,427,1825
373,5,231,145,460,2098
597,0,495,270,822,6727
5,0,0,0,5,62
5,0,5,5,5,140
5,0,5,5,11,193
19,0,10,5,20,278
120,0,98,57,161,1177
152,0,119,67,204,1375
159,0,138,79,218,1651
138,0,120,54,204,1851
488,5,465,232,722,6379
5,0,0,0,5,85
5,0,5,0,5,139
5,0,5,5,13,194
28,0,22,15,35,282
124,0,102,67,159,1115
112,0,106,52,166,1328
114,5,121,51,185,1516
100,0,107,46,161,1720
341,0,369,160,550,6411
5,0,5,0,5,73
5,0,5,0,5,156
5,0,5,5,5,185
19,0,13,5,24,272
80,0,81,41,120,1114
87,0,107,53,141,1319
82,0,87,38,131,1601
61,0,70,16,115,1691
157,0,291,71,377,5909
5,0,5,0,5,81
5,0,5,0,5,123
5,0,5,5,5,174
5,0,5,5,15,253
41,0,57,27,71,1051
37,0,65,14,88,1236
38,0,87,17,108,1444
26,0,64,5,82,1547
124,0,289,55,358,6265
5,0,0,0,5,83
5,0,5,5,5,139
5,0,5,5,5,186
5,0,14,5,17,269
31,0,49,18,62,1050
31,0,87,16,102,1306
31,0,68,13,86,1585
19,0,65,5,80,1647
550,0,475,257,768,7025
5,0,5,5,5,87
14,0,5,5,15,150
14,0,5,5,18,206
36,0,18,13,41,310
140,0,100,71,169,1201
127,0,113,66,174,1401
118,0,114,55,177,1719
99,0,117,44,172,1951
1264,5,921,679,1508,7366
5,0,5,0,5,71
14,0,11,5,16,142
48,0,29,26,51,230
94,5,63,57,101,364
300,5,212,170,343,1323
310,0,220,163,367,1574
267,0,219,145,341,1758
227,0,166,109,284,1904
1053,5,829,559,1323,7690
5,0,5,5,5,91
5,0,5,5,10,150
36,0,26,20,42,229
81,0,58,44,95,347
280,5,196,144,332,1367
251,0,188,138,301,1629
217,0,192,122,287,1867
177,0,160,84,253,2010
600,5,580,301,883,7204
5,0,5,0,5,69
5,0,5,5,5,109
15,0,13,5,21,202
30,0,21,16,35,298
142,0,128,83,187,1230
153,5,141,86,209,1479
136,5,132,55,214,1814
118,5,139,51,208,2003
931,10,768,473,1235,7822
5,0,0,0,5,68
5,0,5,5,5,130
26,0,20,12,34,229
39,5,24,16,48,298
217,5,150,108,260,1330
255,5,219,151,324,1681
227,5,193,115,306,1929
162,5,158,69,256,2157
2122,13,1311,994,2449,9355
5,0,5,5,5,65
16,0,5,5,17,125
34,0,14,12,36,219
98,0,57,52,103,364
406,5,249,199,459,1555
495,5,336,262,569,1968
580,5,384,280,689,2545
487,5,261,183,567,2514
1210,5,816,562,1472,7120
5,0,0,0,5,63
5,0,5,5,5,130
13,5,5,5,18,200
32,0,18,13,37,258
220,0,155,113,262,1156
293,5,230,163,363,1523
336,0,235,169,402,1852
308,5,168,98,381,1938
407,5,382,151,643,6733
5,0,0,0,5,75
5,0,5,5,5,123
5,0,5,5,5,190
10,5,5,5,17,284
63,5,49,21,91,1048
88,5,92,40,142,1365
130,0,124,49,205,1775
108,5,103,35,177,1873
141,5,274,49,370,6129
0,0,0,0,0,81
0,0,5,0,5,115
0,0,5,0,5,182
5,0,5,5,5,235
25,0,48,5,64,1025
28,5,69,12,85,1216
42,5,75,13,107,1573
44,5,71,14,102,1702
183,5,302,61,428,6384
5,0,5,0,5,75
5,0,5,5,5,146
5,0,5,0,5,167
5,0,5,5,10,271
20,5,41,5,58,1035
38,5,67,13,93,1284
59,5,92,24,129,1670
55,0,89,17,127,1736
246,5,290,75,465,6232
5,5,0,0,5,77
5,0,5,0,5,141
5,0,11,5,15,182
5,0,10,5,12,268
26,5,32,5,52,983
43,5,64,12,95,1244
69,0,82,23,128,1590
95,5,88,28,156,1747
301,5,296,87,514,6509
5,5,0,0,5,74
0,0,5,0,5,129
5,5,5,5,12,193
13,0,5,5,17,243
38,5,36,5,67,1032
52,5,53,15,91,1332
63,0,88,21,130,1685
125,0,99,36,188,1821
357,5,307,98,567,6614
5,0,0,0,5,82
5,0,5,0,5,125
5,0,5,0,5,175
5,0,5,0,10,275
39,5,40,13,67,1049
68,0,89,24,133,1354
91,0,76,26,141,1637
146,0,93,35,204,1917
294,5,332,95,532,6360
5,0,5,0,5,87
5,0,5,0,5,114
5,0,5,5,5,192
5,5,5,5,10,225
33,0,49,13,69,1025
61,0,78,23,116,1315
82,0,97,28,151,1592
109,0,97,29,177,1810
236,5,328,70,502,6719
0,5,5,0,5,82
0,0,0,0,0,123
5,0,5,0,5,185
5,0,10,0,13,255
21,5,33,5,51,1026
40,0,77,13,104,1343
76,5,107,27,158,1740
95,5,98,25,171,1965
190,51,305,53,493,6697
0,5,5,0,5,91
5,0,5,0,5,108
5,5,5,0,5,174
5,0,5,0,5,236
19,5,40,5,57,1031
31,5,72,5,106,1335
64,18,81,18,145,1779
72,14,101,20,167,1943
308,78,431,105,710,7395
0,0,5,0,5,85
5,5,5,0,5,127
5,5,5,0,5,191
5,5,10,5,16,251
35,18,48,14,86,1111
49,18,101,19,149,1505
92,21,126,28,211,1902
124,16,140,42,237,2223
459,27,436,147,773,7228
