,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
1148,By Month,2022,8,4,Georgia,Total - All Places of Death,50-64 years,74,5,82,14.0,142,1457
1149,By Month,2022,8,4,Georgia,Total - All Places of Death,65-74 years,123,0,113,37.0,199,1796
1150,By Month,2022,8,4,Georgia,Total - All Places of Death,75-84 years,151,0,153,56.0,248,2118
1151,By Month,2022,8,4,Georgia,Total - All Places of Death,85 years and over,138,5,111,46.0,204,1922
1152,By Month,2022,9,4,Georgia,Total - All Places of Death,All Ages,334,5,419,108.0,647,7993
1153,By Month,2022,9,4,Georgia,Total - All Places of Death,0-17 years,0,0,5,0.0,5,127
1154,By Month,2022,9,4,Georgia,Total - All Places of Death,18-29 years,5,0,5,0.0,5,168
1155,By Month,2022,9,4,Georgia,Total - All Places of Death,30-39 years,5,0,5,0.0,5,269
1156,By Month,2022,9,4,Georgia,Total - All Places of Death,40-49 years,13,0,14,5.0,24,421
1157,By Month,2022,9,4,Georgia,Total - All Places of Death,50-64 years,39,0,62,13.0,88,1458
1158,By Month,2022,9,4,Georgia,Total - All Places of Death,65-74 years,84,0,118,35.0,167,1761
1159,By Month,2022,9,4,Georgia,Total - All Places of Death,75-84 years,98,5,118,29.0,189,1966
1160,By Month,2022,9,4,Georgia,Total - All Places of Death,85 years and over,94,0,98,28.0,164,1823
1161,By Month,2022,10,4,Georgia,Total - All Places of Death,All Ages,227,27,420,67.0,605,8465
1162,By Month,2022,10,4,Georgia,Total - All Places of Death,0-17 years,5,5,5,5.0,5,142
1163,By Month,2022,10,4,Georgia,Total - All Places of Death,18-29 years,5,5,5,5.0,5,197
1164,By Month,2022,10,4,Georgia,Total - All Places of Death,30-39 years,5,5,15,5.0,17,292
1165,By Month,2022,10,4,Georgia,Total - All Places of Death,40-49 years,5,0,14,0.0,19,397
1166,By Month,2022,10,4,Georgia,Total - All Places of Death,50-64 years,31,5,67,5.0,95,1513
1167,By Month,2022,10,4,Georgia,Total - All Places of Death,65-74 years,57,5,113,22.0,153,1800
1168,By Month,2022,10,4,Georgia,Total - All Places of Death,75-84 years,71,10,118,19.0,179,2163
1169,By Month,2022,10,4,Georgia,Total - All Places of Death,85 years and over,57,5,88,16.0,133,1961
1170,By Month,2022,11,4,Georgia,Total - All Places of Death,All Ages,184,51,417,57.0,594,8112
1171,By Month,2022,11,4,Georgia,Total - All Places of Death,0-17 years,5,5,0,0.0,5,121
1172,By Month,2022,11,4,Georgia,Total - All Places of Death,18-29 years,0,0,5,0.0,5,179
1173,By Month,2022,11,4,Georgia,Total - All Places of Death,30-39 years,5,5,12,5.0,14,264
1174,By Month,2022,11,4,Georgia,Total - All Places of Death,40-49 years,5,0,11,0.0,15,361
1175,By Month,2022,11,4,Georgia,Total - All Places of Death,50-64 years,28,13,70,5.0,106,1501
1176,By Month,2022,11,4,Georgia,Total - All Places of Death,65-74 years,40,12,102,18.0,136,1792
1177,By Month,2022,11,4,Georgia,Total - All Places of Death,75-84 years,57,12,119,14.0,173,2054
1178,By Month,2022,11,4,Georgia,Total - All Places of Death,85 years and over,51,10,99,19.0,141,1840
1179,By Month,2022,12,4,Georgia,Total - All Places of Death,All Ages,317,50,518,104.0,775,8970
1180,By Month,2022,12,4,Georgia,Total - All Places of Death,0-17 years,5,0,5,0.0,5,116
1181,By Month,2022,12,4,Georgia,Total - All Places of Death,18-29 years,5,5,5,0.0,5,185
1182,By Month,2022,12,4,Georgia,Total - All Places of Death,30-39 years,5,5,5,0.0,5,279
1183,By Month,2022,12,4,Georgia,Total - All Places of Death,40-49 years,5,5,14,5.0,18,393
1184,By Month,2022,12,4,Georgia,Total - All Places of Death,50-64 years,34,5,93,5.0,124,1604
1185,By Month,2022,12,4,Georgia,Total - All Places of Death,65-74 years,72,15,119,25.0,180,1922
1186,By Month,2022,12,4,Georgia,Total - All Places of Death,75-84 years,100,11,161,36.0,233,2321
1187,By Month,2022,12,4,Georgia,Total - All Places of Death,85 years and over,96,11,125,33.0,199,2150
1188,By Month,2022,1,9,Hawaii,Total - All Places of Death,All Ages,161,0,157,83.0,235,1332
1189,By Month,2022,1,9,Hawaii,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
1190,By Month,2022,1,9,Hawaii,Total - All Places of Death,18-29 years,5,0,5,5.0,5,14
1191,By Month,2022,1,9,Hawaii,Total - All Places of Death,30-39 years,5,0,5,5.0,5,29
1192,By Month,2022,1,9,Hawaii,Total - All Places of Death,40-49 years,12,0,5,5.0,13,51
1193,By Month,2022,1,9,Hawaii,Total - All Places of Death,50-64 years,27,0,21,13.0,35,197
1194,By Month,2022,1,9,Hawaii,Total - All Places of Death,65-74 years,29,0,30,17.0,42,250
1195,By Month,2022,1,9,Hawaii,Total - All Places of Death,75-84 years,38,0,38,23.0,53,309
1196,By Month,2022,1,9,Hawaii,Total - All Places of Death,85 years and over,50,0,60,25.0,85,472
1197,By Month,2022,2,9,Hawaii,Total - All Places of Death,All Ages,110,0,114,59.0,165,1139
1198,By Month,2022,2,9,Hawaii,Total - All Places of Death,0-17 years,5,0,5,5.0,5,5
1199,By Month,2022,2,9,Hawaii,Total - All Places of Death,18-29 years,5,0,5,0.0,5,12
1200,By Month,2022,2,9,Hawaii,Total - All Places of Death,30-39 years,5,0,5,5.0,5,21
1201,By Month,2022,2,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,5.0,5,43
1202,By Month,2022,2,9,Hawaii,Total - All Places of Death,50-64 years,25,0,20,16.0,29,182
1203,By Month,2022,2,9,Hawaii,Total - All Places of Death,65-74 years,25,0,30,15.0,40,236
1204,By Month,2022,2,9,Hawaii,Total - All Places of Death,75-84 years,19,0,23,10.0,32,249
1205,By Month,2022,2,9,Hawaii,Total - All Places of Death,85 years and over,32,0,36,15.0,53,387
1206,By Month,2022,3,9,Hawaii,Total - All Places of Death,All Ages,28,0,63,10.0,81,1024
1207,By Month,2022,3,9,Hawaii,Total - All Places of Death,0-17 years,0,0,0,0.0,0,14
1208,By Month,2022,3,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
1209,By Month,2022,3,9,Hawaii,Total - All Places of Death,30-39 years,0,0,0,0.0,0,18
1210,By Month,2022,3,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,0.0,5,30
1211,By Month,2022,3,9,Hawaii,Total - All Places of Death,50-64 years,5,0,11,5.0,16,144
1212,By Month,2022,3,9,Hawaii,Total - All Places of Death,65-74 years,5,0,13,0.0,15,199
1213,By Month,2022,3,9,Hawaii,Total - All Places of Death,75-84 years,5,0,15,5.0,18,258
1214,By Month,2022,3,9,Hawaii,Total - All Places of Death,85 years and over,11,0,22,5.0,29,354
1215,By Month,2022,4,9,Hawaii,Total - All Places of Death,All Ages,16,5,66,5.0,77,1033
1216,By Month,2022,4,9,Hawaii,Total - All Places of Death,0-17 years,0,0,0,0.0,0,13
1217,By Month,2022,4,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,18
1218,By Month,2022,4,9,Hawaii,Total - All Places of Death,30-39 years,0,0,5,0.0,5,28
1219,By Month,2022,4,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,0.0,5,39
1220,By Month,2022,4,9,Hawaii,Total - All Places of Death,50-64 years,5,0,5,5.0,5,135
1221,By Month,2022,4,9,Hawaii,Total - All Places of Death,65-74 years,5,0,5,5.0,10,208
1222,By Month,2022,4,9,Hawaii,Total - All Places of Death,75-84 years,5,5,20,5.0,24,228
1223,By Month,2022,4,9,Hawaii,Total - All Places of Death,85 years and over,5,0,25,5.0,30,364
1224,By Month,2022,5,9,Hawaii,Total - All Places of Death,All Ages,44,0,82,15.0,111,1133
1225,By Month,2022,5,9,Hawaii,Total - All Places of Death,0-17 years,5,0,5,5.0,5,14
1226,By Month,2022,5,9,Hawaii,Total - All Places of Death,18-29 years,0,0,5,0.0,5,13
1227,By Month,2022,5,9,Hawaii,Total - All Places of Death,30-39 years,0,0,5,0.0,5,24
1228,By Month,2022,5,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,5.0,5,33
1229,By Month,2022,5,9,Hawaii,Total - All Places of Death,50-64 years,5,0,5,5.0,14,160
1230,By Month,2022,5,9,Hawaii,Total - All Places of Death,65-74 years,5,0,15,5.0,20,206
1231,By Month,2022,5,9,Hawaii,Total - All Places of Death,75-84 years,13,0,25,5.0,33,277
1232,By Month,2022,5,9,Hawaii,Total - All Places of Death,85 years and over,15,0,28,5.0,38,406
1233,By Month,2022,6,9,Hawaii,Total - All Places of Death,All Ages,70,5,73,24.0,120,1058
1234,By Month,2022,6,9,Hawaii,Total - All Places of Death,0-17 years,0,0,0,0.0,0,12
1235,By Month,2022,6,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,10
1236,By Month,2022,6,9,Hawaii,Total - All Places of Death,30-39 years,5,0,5,0.0,5,15
1237,By Month,2022,6,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,5.0,5,38
1238,By Month,2022,6,9,Hawaii,Total - All Places of Death,50-64 years,11,0,5,5.0,16,168
1239,By Month,2022,6,9,Hawaii,Total - All Places of Death,65-74 years,5,0,13,5.0,18,185
1240,By Month,2022,6,9,Hawaii,Total - All Places of Death,75-84 years,16,0,23,5.0,33,245
1241,By Month,2022,6,9,Hawaii,Total - All Places of Death,85 years and over,30,5,26,11.0,46,385
1242,By Month,2022,7,9,Hawaii,Total - All Places of Death,All Ages,58,0,77,18.0,117,1053
1243,By Month,2022,7,9,Hawaii,Total - All Places of Death,0-17 years,0,0,0,0.0,0,12
1244,By Month,2022,7,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,10
1245,By Month,2022,7,9,Hawaii,Total - All Places of Death,30-39 years,0,0,5,0.0,5,20
1246,By Month,2022,7,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,0.0,5,39
1247,By Month,2022,7,9,Hawaii,Total - All Places of Death,50-64 years,5,0,5,5.0,10,151
1248,By Month,2022,7,9,Hawaii,Total - All Places of Death,65-74 years,5,0,10,5.0,15,190
1249,By Month,2022,7,9,Hawaii,Total - All Places of Death,75-84 years,14,0,19,5.0,30,247
1250,By Month,2022,7,9,Hawaii,Total - All Places of Death,85 years and over,28,0,37,5.0,56,384
1251,By Month,2022,8,9,Hawaii,Total - All Places of Death,All Ages,60,5,82,20.0,124,1112
1252,By Month,2022,8,9,Hawaii,Total - All Places of Death,0-17 years,5,0,5,0.0,5,18
1253,By Month,2022,8,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,15
1254,By Month,2022,8,9,Hawaii,Total - All Places of Death,30-39 years,0,0,0,0.0,0,15
1255,By Month,2022,8,9,Hawaii,Total - All Places of Death,40-49 years,5,0,5,0.0,5,40
1256,By Month,2022,8,9,Hawaii,Total - All Places of Death,50-64 years,5,0,5,5.0,13,152
1257,By Month,2022,8,9,Hawaii,Total - All Places of Death,65-74 years,5,0,11,5.0,15,199
1258,By Month,2022,8,9,Hawaii,Total - All Places of Death,75-84 years,5,0,17,5.0,21,237
1259,By Month,2022,8,9,Hawaii,Total - All Places of Death,85 years and over,35,5,45,13.0,69,436
1260,By Month,2022,9,9,Hawaii,Total - All Places of Death,All Ages,23,5,69,10.0,83,1074
1261,By Month,2022,9,9,Hawaii,Total - All Places of Death,0-17 years,0,0,5,0.0,5,14
1262,By Month,2022,9,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,11
1263,By Month,2022,9,9,Hawaii,Total - All Places of Death,30-39 years,0,0,0,0.0,0,22
1264,By Month,2022,9,9,Hawaii,Total - All Places of Death,40-49 years,0,0,5,0.0,5,47
1265,By Month,2022,9,9,Hawaii,Total - All Places of Death,50-64 years,5,0,5,5.0,5,157
1266,By Month,2022,9,9,Hawaii,Total - All Places of Death,65-74 years,5,0,5,5.0,12,208
1267,By Month,2022,9,9,Hawaii,Total - All Places of Death,75-84 years,5,0,13,5.0,15,233
1268,By Month,2022,9,9,Hawaii,Total - All Places of Death,85 years and over,12,5,38,5.0,47,382
1269,By Month,2022,10,9,Hawaii,Total - All Places of Death,All Ages,20,5,77,5.0,90,1098
1270,By Month,2022,10,9,Hawaii,Total - All Places of Death,0-17 years,5,0,5,0.0,5,18
1271,By Month,2022,10,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,23
1272,By Month,2022,10,9,Hawaii,Total - All Places of Death,30-39 years,5,0,5,0.0,5,24
1273,By Month,2022,10,9,Hawaii,Total - All Places of Death,40-49 years,0,0,0,0.0,0,32
1274,By Month,2022,10,9,Hawaii,Total - All Places of Death,50-64 years,5,5,5,0.0,10,132
1275,By Month,2022,10,9,Hawaii,Total - All Places of Death,65-74 years,5,0,12,5.0,14,233
1276,By Month,2022,10,9,Hawaii,Total - All Places of Death,75-84 years,5,0,23,5.0,25,252
1277,By Month,2022,10,9,Hawaii,Total - All Places of Death,85 years and over,5,5,32,5.0,36,384
1278,By Month,2022,11,9,Hawaii,Total - All Places of Death,All Ages,22,5,95,14.0,107,1093
1279,By Month,2022,11,9,Hawaii,Total - All Places of Death,0-17 years,0,0,5,0.0,5,11
1280,By Month,2022,11,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
1281,By Month,2022,11,9,Hawaii,Total - All Places of Death,30-39 years,0,5,5,0.0,5,23
1282,By Month,2022,11,9,Hawaii,Total - All Places of Death,40-49 years,0,0,5,0.0,5,45
1283,By Month,2022,11,9,Hawaii,Total - All Places of Death,50-64 years,5,5,5,5.0,10,172
1284,By Month,2022,11,9,Hawaii,Total - All Places of Death,65-74 years,5,5,14,5.0,16,169
1285,By Month,2022,11,9,Hawaii,Total - All Places of Death,75-84 years,5,5,19,5.0,22,290
1286,By Month,2022,11,9,Hawaii,Total - All Places of Death,85 years and over,12,0,50,5.0,54,374
1287,By Month,2022,12,9,Hawaii,Total - All Places of Death,All Ages,19,5,87,5.0,107,1146
1288,By Month,2022,12,9,Hawaii,Total - All Places of Death,0-17 years,0,5,0,0.0,5,11
1289,By Month,2022,12,9,Hawaii,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
1290,By Month,2022,12,9,Hawaii,Total - All Places of Death,30-39 years,0,0,5,0.0,5,23
1291,By Month,2022,12,9,Hawaii,Total - All Places of Death,40-49 years,5,5,5,5.0,5,44
1292,By Month,2022,12,9,Hawaii,Total - All Places of Death,50-64 years,5,5,10,0.0,12,178
1293,By Month,2022,12,9,Hawaii,Total - All Places of Death,65-74 years,5,0,20,0.0,21,221
1294,By Month,2022,12,9,Hawaii,Total - All Places of Death,75-84 years,5,5,23,5.0,27,260
1295,By Month,2022,12,9,Hawaii,Total - All Places of Death,85 years and over,11,5,31,5.0,42,401
1296,By Month,2022,1,10,Idaho,Total - All Places of Death,All Ages,273,5,201,145.0,330,1714
1297,By Month,2022,1,10,Idaho,Total - All Places of Death,0-17 years,5,0,5,5.0,5,5
1298,By Month,2022,1,10,Idaho,Total - All Places of Death,18-29 years,5,0,0,0.0,5,24
1299,By Month,2022,1,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5.0,5,42
1300,By Month,2022,1,10,Idaho,Total - All Places of Death,40-49 years,15,0,5,5.0,16,65
1301,By Month,2022,1,10,Idaho,Total - All Places of Death,50-64 years,50,0,31,25.0,56,254
1302,By Month,2022,1,10,Idaho,Total - All Places of Death,65-74 years,67,0,47,42.0,72,359
1303,By Month,2022,1,10,Idaho,Total - All Places of Death,75-84 years,67,5,55,33.0,90,458
1304,By Month,2022,1,10,Idaho,Total - All Places of Death,85 years and over,67,0,52,32.0,87,504
1305,By Month,2022,2,10,Idaho,Total - All Places of Death,All Ages,299,5,208,154.0,356,1475
1306,By Month,2022,2,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
1307,By Month,2022,2,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,17
1308,By Month,2022,2,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0.0,5,27
1309,By Month,2022,2,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,5,38
1310,By Month,2022,2,10,Idaho,Total - All Places of Death,50-64 years,43,0,33,24.0,52,224
1311,By Month,2022,2,10,Idaho,Total - All Places of Death,65-74 years,63,5,48,40.0,72,307
1312,By Month,2022,2,10,Idaho,Total - All Places of Death,75-84 years,103,5,77,57.0,125,452
1313,By Month,2022,2,10,Idaho,Total - All Places of Death,85 years and over,85,5,45,30.0,100,401
1314,By Month,2022,3,10,Idaho,Total - All Places of Death,All Ages,78,5,87,38.0,136,1385
1315,By Month,2022,3,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,14
1316,By Month,2022,3,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0.0,5,14
1317,By Month,2022,3,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0.0,5,43
1318,By Month,2022,3,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0.0,0,46
1319,By Month,2022,3,10,Idaho,Total - All Places of Death,50-64 years,15,5,14,5.0,21,194
1320,By Month,2022,3,10,Idaho,Total - All Places of Death,65-74 years,17,5,17,5.0,30,290
1321,By Month,2022,3,10,Idaho,Total - All Places of Death,75-84 years,22,5,28,13.0,41,373
1322,By Month,2022,3,10,Idaho,Total - All Places of Death,85 years and over,22,5,26,10.0,40,411
1323,By Month,2022,4,10,Idaho,Total - All Places of Death,All Ages,20,5,59,5.0,74,1291
1324,By Month,2022,4,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,11
1325,By Month,2022,4,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,23
1326,By Month,2022,4,10,Idaho,Total - All Places of Death,30-39 years,0,5,0,0.0,5,32
1327,By Month,2022,4,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0.0,0,46
1328,By Month,2022,4,10,Idaho,Total - All Places of Death,50-64 years,5,0,11,5.0,12,199
1329,By Month,2022,4,10,Idaho,Total - All Places of Death,65-74 years,5,0,13,5.0,15,252
1330,By Month,2022,4,10,Idaho,Total - All Places of Death,75-84 years,5,5,19,5.0,24,369
1331,By Month,2022,4,10,Idaho,Total - All Places of Death,85 years and over,5,5,16,5.0,22,359
1332,By Month,2022,5,10,Idaho,Total - All Places of Death,All Ages,12,5,42,5.0,54,1244
1333,By Month,2022,5,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,14
1334,By Month,2022,5,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0.0,5,19
1335,By Month,2022,5,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,0.0,5,33
1336,By Month,2022,5,10,Idaho,Total - All Places of Death,40-49 years,5,0,0,0.0,5,54
1337,By Month,2022,5,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,0.0,5,181
1338,By Month,2022,5,10,Idaho,Total - All Places of Death,65-74 years,5,5,5,5.0,5,256
1339,By Month,2022,5,10,Idaho,Total - All Places of Death,75-84 years,5,0,11,0.0,15,329
1340,By Month,2022,5,10,Idaho,Total - All Places of Death,85 years and over,5,5,18,5.0,20,358
1341,By Month,2022,6,10,Idaho,Total - All Places of Death,All Ages,51,5,57,18.0,91,1422
1342,By Month,2022,6,10,Idaho,Total - All Places of Death,0-17 years,5,0,0,0.0,5,19
1343,By Month,2022,6,10,Idaho,Total - All Places of Death,18-29 years,5,0,5,5.0,5,46
1344,By Month,2022,6,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5.0,5,41
1345,By Month,2022,6,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,0.0,5,46
1346,By Month,2022,6,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,5.0,11,200
1347,By Month,2022,6,10,Idaho,Total - All Places of Death,65-74 years,5,5,5,5.0,13,283
1348,By Month,2022,6,10,Idaho,Total - All Places of Death,75-84 years,10,0,18,5.0,23,389
1349,By Month,2022,6,10,Idaho,Total - All Places of Death,85 years and over,21,0,19,5.0,36,398
1350,By Month,2022,7,10,Idaho,Total - All Places of Death,All Ages,73,5,63,24.0,113,1466
1351,By Month,2022,7,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,19
